headlines,date
"Report: Exploring Fundamental Drivers Behind Adobe, Allergan plc, Netflix, Wyndham Worldwide, Genuine Parts, and Analog Devices — New Horizons, Emerging Trends, and Upcoming Developments",10-22-18
Adobe Achieves Global Gender Pay Parity,10-22-18
"Thinking about trading options or stock in Adobe, TD Ameritrade, American Express, CSX, or Lowe's?",10-22-19
"Stock Performance Review on Application Software Industry -- Adobe Systems, Alarm.Com, Ansys, and Cadence Design Systems",10-23-17
Adobe Extends Digital Experience Product Portfolio to Serve Mid-Market and SMB Business Needs,10-23-19
Director Sedgewick Robert Exercises & Sells $1.4M of ADBE on 10/23/15,10-23-15
Vice President Rencher Bradley Exercises & Sells $2.3M of ADBE on 10/22/15,10-23-15
Affiliated Person Warnock Family Trust 8/27/12 Files To Sell $4.0M of ADBE on 10/8/15,10-23-15
Director Daley James E Files To Sell $1.5M of ADBE on 10/22/15,10-23-15
"Tech lunch break: TI, STM warnings shake semis",10-24-18
Adobe Named the Leader in Digital Experience Platforms by Independent Research Firm,10-26-15
New Adobe Study Shows Gen Z Students and Teachers See Creativity as Key to Success,10-26-16
World’s Top Creators Headline Adobe MAX,10-26-16
Vice President Rencher Bradley Files To Sell $2.3M of ADBE on 10/22/15,10-26-15
Adobe Predicts Record $91 Billion in Sales This Holiday Season,10-27-16
Adobe Data Shows Retailers Fail to Maximize Mobile Revenue,10-27-16
Adobe Sees Record Sales This Holiday Season; Says Average Order Value on Smartphones Lower Than Desktops,10-27-16
Adobe Announces Webcast of Financial Analyst Meeting at Adobe MAX,10-27-16
Vice President Morris Donna Sells $1.4M of ADBE on 10/26/15,10-27-15
Adobe Says Customer Data Exposed in Glitch,10-28-19
"Analyst Actions: Barclays Cuts Price Target on Adobe to $325 From $330, Maintains Overweight",10-28-19
Adobe Data Shows 76 Percent of Online Holiday Sales Will be Spent on 1 Percent of Product SKUs,10-29-15
Adobe Announces Webcast of Financial Analyst Meeting at Adobe MAX,10-30-19
Stocks Close Higher on Third Straight Fed Rate Cut,10-30-19
What to watch at Adobe analyst event - RBC,10-31-19
Adobe Completes Acquisition of Marketo,10-31-18
Adobe Forecasts $124 Billion in U.S. Online Sales This Holiday Season,11-01-18
Creativity Pays: Global Survey From Adobe Links Being Creative to Stronger Personal and Professional Success,11-01-16
Adobe: US online holiday sales will top $124B,11-01-18
Adobe Sees Record-Breaking Online Holiday Sales for 2018 With 15% Shopping Surge,11-01-18
Adobe Systems Sees US Holiday Season Online Sales Up 14.8% To $124.1 Bln vs Yr Ago,11-01-18
Adobe Forecasts U.S. Online Sales to Surpass $100 Billion This Holiday Season,11-02-17
Adobe Predicts US Online Sales Will Exceed $100 Bln During Holiday Season,11-02-17
Adobe Charts Future of Creativity and Design at Adobe MAX 2016,11-02-16
Adobe Sensei Lets Customers Master the Art of Digital Experiences,11-02-16
Reuters partners with Adobe to bring its renowned photo and video library to Adobe Stock,11-02-16
Adobe Outlines Growth Opportunities,11-02-16
Director Sedgewick Robert Files To Sell $1.4M of ADBE on 10/23/15,11-02-15
"--Analyst Actions: Wunderlich Raises Adobe Systems PT to $115 vs $99, Reiterates Hold Rating",11-03-16
Media Alert: Adobe Advances Strategic Partnership With Microsoft Around CRM and Content Management,11-03-17
Investor Advisory: Adobe Announces Webcasts of Investor Conference Participation,11-03-15
Chief Executive Officer Narayen Shantanu Exercises & Sells $2.0M of ADBE on 11/2/15,11-03-15
Shareholder Morris Family Trust Files To Sell $1.4M of ADBE on 10/26/15,11-03-15
Adobe MAX 2019: Empowering Creativity for All,11-04-19
"HP, Adobe collab on digital 3D project",11-04-19
"Adobe, The New York Times Company and Twitter Announce Content Authenticity Initiative to Develop Industry Standard for Content Attribution",11-04-19
"Adobe Leadership in Creativity, Digital Documents and Customer Experience Management Categories Drives Next Era of Growth",11-04-19
Adobe Reaffirms Q4 Non-GAAP EPS Guidance of $2.25,11-05-19
Adobe +4.5% as analysts praise optimistic guidance,11-05-19
"--Analyst Actions: RBC Boosts Price Target on Adobe Systems to $345 From $315, Maintains Outperform Rating",11-05-19
Sector Update: Most Tech Heavyweights Trade Higher Pre-Market Tuesday,11-05-19
"ADBE, NIO among premarket gainers",11-05-19
"Analyst Actions: Citigroup Raises Adobe Systems' Price Target to $321 From $313, Maintains Neutral Rating",11-05-19
"Analyst Actions: Barclays Lifts Adobe Systems' Price Target to $330 From $325, Maintains Overweight Rating",11-05-19
"Analyst Actions: Wells Fargo Lifts Adobe Systems' Price Target to $285 From $275, Maintains Market Perform Rating",11-05-19
"--Analyst Actions: JP Morgan Raises Adobe Systems' Price Target to $322 From $318, Maintains Neutral Rating",11-05-19
"Analyst Actions: Cowen Raises Adobe Systems' Price Target to $295 From $285, Maintains Market Perform Rating",11-05-19
Investor Advisory: Adobe Announces Webcast of Investor Conference Participation,11-05-18
--Analyst Actions: Jefferies Raises Price Target for Buy-Rated Adobe Systems to $350 From $340,11-05-19
Adobe buying comScore's audience analytics software business,11-05-15
Adobe Named a Leader Among Web Analytics Vendors by Independent Research Firm,11-07-17
Invesco S&P 500 Quality ETF (SPHQ) October Summary,11-08-18
Investor Advisory: Adobe Announces Webcasts of Investor Conference Participation,11-09-17
Media Alert: Adobe Launches New Data Marketplace,11-10-15
Adobe to Acquire TubeMogul,11-10-16
Adobe buying TubeMogul for about $540M,11-10-16
TubeMogul +82% on news of $540M buyout from Adobe,11-10-16
Stock Move: TubeMogul Shares Surge 82% as Adobe Buys Company for $540 Mln,11-10-16
Adobe Systems to Buy TubeMogul For $540 Million to Make Advertising 'One-Stop Shop',11-10-16
"Midday Update: Post-Election Rally Stumbles, Nasdaq Capitulates to Tech Sector Weakness",11-10-16
Investor Advisory: Adobe Announces Webcast of Investor Conference Participation,11-10-16
Sector Update: Tech Stocks Mostly in Deep Hole,11-10-16
Dow Rallies to Record High on Financials' Strength While Apple Bites Nasdaq in US Intraday,11-10-16
Adobe Named a Leader in Data Management Platforms by Independent Research Firm,11-10-15
Stocks to watch next week,11-11-17
"ADBE, CRM gain bull on sector trends",11-13-19
Adobe Launches Industry’s First 100 Percent Programmatic Ad Campaign,11-13-17
Analyst Actions: Piper Jaffray Stars Coverage on Adobe Systems at Overweight,11-13-19
"Appaloosa adds Alibaba, increases Micron",11-15-19
"Lone Pine sheds Microsoft and Adobe stake, while increases in Alibaba, Salesforce and Amazon",11-15-19
Nomura starts Adobe at Buy,11-16-18
"Analyst Actions: Nomura Starts Adobe Systems at Buy, With $315 Price Target",11-16-18
"S&P 500 Movers: Adobe Slumps 8%, Leads Losers; Twenty-First Century Fox Adds 3%",11-19-18
Adobe Named a Leader in Lead-to-Revenue Management Platform Vendors by Independent Research Firm,11-21-16
"Adobe Systems to Offer New Features to iPad Photoshop App in 2019, H120",11-21-19
Analyst Actions: KeyBanc Capital Boosts Price Target for Adobe Systems to $216; Reiterates Overweight Rating,11-22-17
"Retailers' Thanksgiving Online Sales Revenue Reaches $1.52 Bln, up 17% YoY, Adobe Says",11-24-17
Media Alert: Adobe Data Shows 46 Percent of Retail Traffic Driven by Mobile,11-25-15
"Consumers Spend $27 Bln Online So Far in November, Up 8.5% Over Last Year; Mobile Accounts for 24% of Sales",11-25-15
WPP Will Combine Wunderman Segment With J. Walter Thompson to Create New Agency,11-26-18
WPP Will Combine Wunderman Segment With J. Walter Thompson to Create New Agency,11-26-18
Media Alert: Adobe Data Shows Black Friday Breaks Online Sales Record With $3.34 Billion,11-26-16
Adobe Analytics Data Shows Cyber Monday Broke Online Sales Record with $7.9 Billion,11-26-18
Adobe Analytics Data Shows Cyber Monday Broke Online Sales Record with $7.9 Billion,11-26-18
"Pivotal Research Trims Estimate for 2017 US Advertising Growth to 4.1% From $4.4% Amid TV, Digital Challenges",11-27-17
"Option-trading opportunities on Adobe Systems, Alibaba, Micron, Netflix, and Tesla Motors",11-27-18
"Option-trading opportunities on Adobe Systems, Alibaba, Micron, Netflix, and Tesla Motors",11-27-18
"Online Holiday Purchases Hit $50 Billion Ahead of Thanksgiving, Bolstering Holiday Shopping Season, Says Adobe",11-27-19
"Adobe Data Shows Top Sellers on Black Friday: Samsung TVs, iPad Air 2, Microsoft XBox, Lego Star Wars, Shopkin Dolls",11-27-15
Adobe Data Shows Cyber Monday Is Largest Online Sales Day in History with $6.59 Billion,11-27-17
Pivotal Research Group Cuts 2017 Ad-Growth View to 2.0% in Deceleration from 2016's Expected 5% Growth,11-28-16
Cyber Monday Sets Online Sales Record as Shopping From Mobile Phones Surges,11-28-17
"New Research: Key Drivers of Growth for Southwestern Energy, Walgreens Boots Alliance, Adobe, Overstock, AmTrust Financial Services, and Automatic Data Processing — Factors of Influence, Major Initiatives and Sustained Production",11-28-17
Adobe Systems Data Shows Record Black Friday Sales,11-28-16
Repeat: Adobe Systems Data Shows Record Black Friday Sales,11-28-16
Sector Update: Tech,11-28-16
Sector Update: Technology Stocks Mainly Lower in Early Trade,11-28-16
Cloud stocks gain on Salesforce earnings,11-28-18
Cloud stocks gain on Salesforce earnings,11-28-18
"S&P 500 Movers: Tiffany Tumbles 12%, Leads Losers; Salesforce.com Adds 7%",11-28-18
"S&P 500 Movers: Tiffany Tumbles 12%, Leads Losers; Salesforce.com Adds 7%",11-28-18
Media Alert: Adobe Data Shows Cyber Monday Largest Online Sales Day in History With $3.39 Billion,11-28-16
"Cyber Monday Set To Break Record With $3.39 Billion In Sales, Adobe Systems Says",11-29-16
Adobe Digital Index Data Shows Cyber Monday Sales Up 14% So Far,11-30-15
Adobe Data Shows Cyber Monday Largest Online Sales Day in History with $3 Billion,11-30-15
SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of The Board of Directors of TubeMogul - TUBE,12-01-16
Adobe Digital Index Says Cyber Monday Sales Rose 16% to $3.07 Bln,12-01-15
DOCU target raised before 'solid' Q3 report,12-02-19
Chief Executive Officer Narayen Shantanu Exercises & Sells $2.1M of ADBE on 12/1/15,12-02-15
OPTIONS: Straddle Prices for Companies Reporting Financial Results the Week of December 7,12-04-15
"Application Software Stocks Under Scanner -- Mobileye, Nuance Communications, Adobe Systems, and Splunk",12-05-16
Adobe to Webcast Q4 and FY2019 Earnings Conference Call,12-05-19
"S&P 500 Movers: Davita Jumps 11%, Leads Gainers; Patterson Companies Slumps 5%",12-06-17
"Adobe Names Scott Belsky as Chief Product Officer and EVP, Creative Cloud",12-06-17
Media Alert: Adobe Achieves Pay Parity in U.S.,12-07-17
Adobe to Webcast Q4 and FY2015 Earnings Conference Call,12-07-15
OPTIONS: Straddle Prices for Companies Expected to Report Results This Week,12-08-17
OPTIONS: Straddle Prices for Companies Reporting Financial Results this Week,12-08-15
Adobe rallies ahead of earnings following bullish Pac Crest/Deutsche notes,12-08-15
"Analyst Actions: Adobe Systems Adds More Than 2%, Deutsche Bank Raises Price Goal to $110",12-08-15
OPTIONS: Straddle Prices for Companies Reporting Financial Results this Week,12-09-15
Facebook sells Oculus Medium to Adobe - TechCrunch,12-09-19
Stocks to watch next week,12-09-17
"Analyst Actions: Morgan Stanley Lifts Adobe Systems' Price Target to $410 From $340, Reiterates Overweight Rating",12-09-19
"Covered Call Alerts For Chesapeake Energy, Nike, Juno Therapeutics Inc, LinkedIn and Adobe Systems Released By InvestorsObserver",12-09-15
Facebook Sells Virtual Reality Sculpting Tool Oculus Medium to Adobe,12-09-19
Notable earnings after Thursday’s close,12-09-15
"Accenture and Adobe Expand Alliance to Advance Digital Transformation for Life Science, Healthcare, and Financial Services Organizations",12-10-15
"Accenture, Adobe to Co-Create Digital Marketing Solutions",12-10-15
GoPro up 3.7% after FBR speculates Apple could buy company,12-10-15
"Analyst Actions: Citigroup Cuts Adobe Systems' Price Target to $300 From $309, Reiterates Buy Rating",12-10-18
"Analyst Actions: Citigroup Cuts Adobe Systems' Price Target to $300 From $309, Reiterates Buy Rating",12-10-18
Adobe to Webcast Q4 and FY2018 Earnings Conference Call,12-10-18
Adobe to Webcast Q4 and FY2018 Earnings Conference Call,12-10-18
"Earnings Reaction History: Adobe Systems Inc., 40.0% Follow-Through Indicator, 12.2% Sensitive",12-10-15
Adobe Systems Tends to Support Long Trade off Post-Market Earnings Moves,12-10-15
Adobe Reports Record Quarterly and Annual Revenue,12-10-15
"Adobe Systems beats by $0.02, revenue in-line",12-10-15
Adobe Tops Q4 Expectations - Shares Firming 3.5% in After-Hours Trading,12-10-15
"ADBE, Q4, Operating Metrics Released",12-10-15
"Adobe up 5% after FQ4 EPS beat, Digital Media ARR guidance hike",12-10-15
After Hours Gainers / Losers,12-10-15
MT Newswires After-Hours News Movers,12-10-15
Forecast Report: ADBE,12-10-15
MT Newswires' After-Hours Trading Range Analysis: ADBE,12-10-15
Shareholder Narayen Family Trust Files To Sell $2.1M of ADBE on 12/1/15,12-10-15
OPTIONS: Straddle Prices for Companies Expected to Report Results This Week,12-11-17
Premarket Gainers / Losers as of 9:10 am,12-11-15
"Analyst Actions: Adobe Systems Hits New High - PT Raised to $104 at Pivotal Research, Buy Rating Reaffirmed",12-11-15
"Analyst Actions: BMO Capital Lifts Adobe Systems' Price Target to $350 From $300, Keeps Outperform Rating",12-11-19
Analyst Actions: Adobe Systems PT Lifted to $105 at UBS,12-11-15
"Analyst Actions: Adobe Systems Price Target Raised to $112 at RBC Capital, Outperform Rating Reiterated",12-11-15
"Analyst Actions: Adobe Systems Price Target Raised to $110 at Pacific Crest, Overweight Rating Maintained",12-11-15
Invesco S&P 500 Quality ETF (SPHQ) November Summary,12-11-18
Invesco S&P 500 Quality ETF (SPHQ) November Summary,12-11-18
Adobe to Webcast Q4 and FY2017 Earnings Conference Call,12-11-17
"Adobe Systems Results Seen as 'Bellwether' for Software Industry, Investor Reaction to Q4 to Dictate Which Stocks Will Perform",12-11-19
"Update: Adobe Systems Results Seen as 'Bellwether' for Software Industry, Investor Reaction to Q4 to Dictate Which Stocks Will Perform",12-11-19
"Facebook, Google Rankings Fall on Glassdoor's List of Best Places to Work",12-11-19
Sector Update: Tech,12-11-15
Sector Update: Tech Stocks in Deep Hole Near Close; Price Targets Increase for Adobe Systems After Q4 Results,12-11-15
"Adobe Systems beats by $0.06, beats on revenue",12-11-14
Adobe buying photo marketplace Fotolia for $800M,12-11-14
More on Adobe: Creative Cloud subs top 3.4M,12-11-14
Notable earnings after Thursday's close,12-11-19
Adobe Systems Q4 2019 Earnings Preview,12-11-19
After Hour Gainers / Losers,12-11-14
"Last tech earnings: Adobe, Broadcom, Oracle",12-12-19
OPTIONS: Straddle Prices for Companies Expected to Report Results This Week,12-12-17
OPTIONS: Straddle Prices for Stocks Expected to Report Quarterly Results This Week,12-12-19
OPTIONS: Straddle Prices for Stocks Expected to Report Results This Week,12-12-18
OPTIONS: Straddle Prices for Stocks Expected to Report Results This Week,12-12-18
Analyst Actions: JP Morgan Downgrades Adobe Systems to Neutral From Overweight,12-12-17
JPMorgan downgrades Imperva and Adobe,12-12-17
MT Newswires' Opening Bell Momentum Stocks: ADBE,12-12-17
Premarket Gainers / Losers,12-12-14
"Facebook Could Have 2019 Management Shakeup While Netflix Set for More Growth, Pivotal Says",12-12-18
"Facebook Could Have 2019 Management Shakeup While Netflix Set for More Growth, Pivotal Says",12-12-18
Adobe to Webcast Q4 and FY2016 Earnings Conference Call,12-12-16
Adobe Surpasses $11 Billion in Annual Revenue,12-12-19
"Adobe Systems EPS beats by $0.03, beats on revenue",12-12-19
Adobe +3.3% after Q4 beats,12-12-19
"Adobe Fiscal Q4 Results Top Street Expectations, Shares Higher After Hours",12-12-19
Adobe closes up 9%; analysts rush to hike targets,12-12-14
Adobe Systems Q4 2018 Earnings Preview,12-12-18
Notable earnings after Thursday’s close,12-12-18
Adobe Systems Q4 2018 Earnings Preview,12-12-18
Notable earnings after Thursday’s close,12-12-18
MT Newswires After-Hours News Movers,12-12-19
Adobe Fourth-Quarter Results Beat Expectations as Subscription Revenue Advances on Rising User Growth,12-13-19
OPTIONS: Straddle Prices for Stocks Expected to Report Results This Week,12-13-18
OPTIONS: Straddle Prices for Stocks Expected to Report Results This Week,12-13-18
"--Analyst Actions: Wedbush Boosts Price Target on Adobe Systems to $315 From $290, Maintains Neutral Rating",12-13-19
Sector Update: Tech,12-13-19
Sector Update: Top Tech Stocks Climb Pre-Bell Friday,12-13-19
"--Analyst Actions: Credit Suisse Raises Adobe Systems' Price Target to $350 From $325, Keeps Outperform Rating",12-13-19
US Stocks Primed for Positive Open as Prospect of US Trade Deal With China Takes Spotlight,12-13-19
Christmas came early' for Adobe earnings - analysts,12-13-19
"US Stocks Richochet Between Gains, Losses as Hopes for US-China Trade Truce Take Center Stage",12-13-19
"Analyst Actions: Griffin Securities Lifts Adobe Systems' Price Target to $334 From $330, Reiterates Buy Rating",12-13-19
"--Analyst Actions: Nomura Raises Adobe Systems' Price Target to $318 From $310, Reiterates Buy Rating",12-13-19
"Analyst Actions: Piper Jaffray Raises Adobe Systems' Price Target to $360 From $339, Reiterates Overweight Rating",12-13-19
"Analyst Actions: Barclays Lifts Adobe Systems' Price Target to $350 From $330, Reiterates Overweight Rating",12-13-19
"Analyst Actions: Stifel Nicolaus Lifts Adobe Systems' Price Target to $350 From $325, Reiterates Buy Rating",12-13-19
"Analyst Actions: Wells Fargo Lifts Adobe Systems' Price Target to $315 From $285, Keeps Equal-Weight Rating",12-13-19
"--Analyst Actions: Canaccord Genuity Raises Adobe Systems' Price Target to $350 From $320, Reiterates Buy Rating",12-13-19
"Analyst Actions: BMO Capital Lifts Adobe Systems' Price Target to $358 From $350, Keeps Outperform Rating",12-13-19
Adobe Offers Slim Advantage for Longs Playing Shares off Earnings-Driven After-Hours Moves,12-13-17
"Sector Update: Tech Stocks Outpacing Other Sectors, Broader Markets",12-13-19
Midday Report: US Stocks Mixed Following Agreement on Preliminary China Trade Deal; Pound Surges After Decisive Win for Conservatives,12-13-19
Sector Update: Tech Stocks Advance Following Delay on New Tariffs,12-13-19
Adobe Reports Record Quarterly and Annual Revenue,12-13-18
Adobe Reports Record Quarterly and Annual Revenue,12-13-18
"Adobe Systems misses by $0.01, misses on revenue",12-13-18
"Adobe Systems misses by $0.01, misses on revenue",12-13-18
"Adobe reports Q4 misses, updates FY guidance",12-13-18
"Adobe reports Q4 misses, updates FY guidance",12-13-18
"Adobe Systems Posts Mixed Q4 vs Estimates, Sets Guidance - Stock Steady After-Hours",12-13-18
"Adobe Systems Posts Mixed Q4 vs Estimates, Sets Guidance - Stock Steady After-Hours",12-13-18
"Stocks End Slightly Higher After US, China Reach Agreement on Trade Deal Text",12-13-19
"S&P 500 Posts 0.7% Weekly Gain to New Closing High, Led by Tech, Consumer Discretionary, Financials; Real Estate Weighs",12-13-19
Notable earnings after Thursday’s close,12-13-17
"Adobe Systems Expected by Analysts to Post Year-on-Year Gains in Fiscal Q4 Adjusted EPS, Revenue",12-14-17
"Earnings Reaction History: Adobe Systems Inc., 44.4% Follow-Through Indicator, 3.3% Sensitive",12-14-17
"Analyst Actions: Adobe Systems Price Target Raised To $110 At Argus, Reiterated Buy",12-14-15
"Financialbuzz.com: 'Trade Relations Between U.S. and China' Video Recap Week Ending December 14th, 2018",12-14-18
"Financialbuzz.com: 'Trade Relations Between U.S. and China' Video Recap Week Ending December 14th, 2018",12-14-18
Media Alert: Adobe Debuts TV Ad Planning Platform,12-14-16
Sector Update: Tech,12-14-15
Sector Update: Technology Stocks Mixed Pre-Bell,12-14-15
"Covered Call Alerts For Fitbit, Corning Inc., Celgene, CSX and Adobe Systems Released By InvestorsObserver",12-14-15
"Thinking about buying stock in Adobe Systems, Adial Pharmaceuticals, Costco, Qudian or Spirit Rlty Capital?",12-14-18
"Thinking about buying stock in Adobe Systems, Adial Pharmaceuticals, Costco, Qudian or Spirit Rlty Capital?",12-14-18
Distracted and Device-Hungry: Global Consumers Demand That Brands Entertain Them,12-14-15
"Analyst Actions: Adobe Systems' Price Target Trimmed to $252 From $254 by Pivotal, Hold Rating Reiterated",12-14-18
"Analyst Actions: Adobe Systems' Price Target Trimmed to $252 From $254 by Pivotal, Hold Rating Reiterated",12-14-18
"S&P 500 Movers: Johnson & Johnson Sinks 10%, Leads Losers; Sealed Air Jumps 4%",12-14-18
"Analysts trim Adobe targets, express Marketo concerns",12-14-18
Adobe Delivers Record Revenue of $2 Billion in Q4,12-14-17
"Adobe Systems beats by $0.10, beats on revenue",12-14-17
Adobe Tops Q4 Expectations - up 4% in After-Hours,12-14-17
Adobe Sees 2018 in Line to Just Shy of Street Projections; Q1 in line to Above Consensus View,12-14-17
"ADBE, Q4, Operating Metrics Released",12-14-17
"Adobe Systems +1.6% on Q4 beats, positive Q1 and FY18 guidance",12-14-17
Notable earnings after Thursday’s close,12-14-16
MT Newswires After-Hours News Movers,12-14-17
Pre-Market Briefing: US Equities Eye Flat to Higher Open After Drop in Wake of Rate Hike,12-15-16
OPTIONS: Straddle Prices for Companies Reporting Financial Results this Week,12-15-16
"Adobe Systems Expected by Analysts to Post Year-on-Year Gains in Fiscal Q4 Adjusted EPS, Revenue",12-15-16
"Adobe Systems Beats Fourth-Quarter Revenue Forecast, Raises Fiscal 2018 Revenue Guidance",12-15-17
MT Newswires' Opening Bell Momentum Stocks: ADBE,12-15-17
Adobe Maintains Pattern Favoring Long Play off After-Hours Earnings Moves,12-15-16
"Analyst Actions: Canaccord Genuity Raises Adobe Systems PT to $195 vs $185, Reiterates Buy Rating",12-15-17
Oppenheimer Raises Adobe Systems Fiscal 2018 EPS Estimate,12-15-17
Pivotal Research Group ups Adobe's price target,12-15-17
Analyst Actions: Adobe Stock Target Price Raised to $205 From $187 at BMO Capital,12-15-17
Adobe Reports Record Revenue and Net Income,12-15-16
"Adobe Systems beats by $0.04, beats on revenue",12-15-16
"Adobe Systems Fiscal Q4 Earnings, Revenue Gain Year-Over-Year, Top Forecasts",12-15-16
"ADBE, Q4, Operating Metrics Released",12-15-16
"Adobe Systems' Q4 over expectations, shares firm after hours",12-15-16
"Adobe Guides Q1 EPS Above, Revenue Below Street Estimates; FY17 Guidance Falls Short of Forecasts",12-15-16
MT Newswires After-Hours News Movers,12-15-16
"Analyst Actions: Adobe Systems' Price Target From Pivotal Research Boosted to $136, Buy Rating Maintained",12-16-16
"--Analyst Actions: RBC Trims Price Target on Adobe Systems to $115 From $116, Maintains Outperform Rating",12-16-16
"Thinking about trading options or stock in Adobe, Boeing, Roku, Verizon, or Western Digital?",12-16-19
"Research Alert: CFRA Maintains Buy On Shares Of Adobe, Inc.",12-16-19
"Pricewatch Alert: Adobe Systems, Gulfport Energy, Eli Lilly, Coca-Cola, and Visa and more offer option-trading opportunities that offer returns of more than 20%",12-19-16
Adobe Completes Acquisition of TubeMogul,12-19-16
Adobe Systems finalizes TubeMogul buyout,12-19-16
Facebook Switches to HTML5 Video From Flash-Based Video,12-21-15
Chairman of the Board Warnock John E Sells $632.5K of ADBE on 12/19/16,12-21-16
"Option-trading opportunities on Adobe Inc., Advanced Micro Devices Inc., Bank of America Corp, The Coca-Cola Company, and Visa Inc.",12-26-18
Evercore: Cloud stocks gain in slower economy,12-26-18
DZ Bank says Buy to Adobe,12-28-18
Analyst Actions: DZ Bank Upgrades Adobe Systems To Buy From Hold,12-28-18
"NRG, Align Tech top year-end S&P 500; Frontier brings up the rear",12-29-17
Affiliated Person Warnock Family Trust 8/27/12 Files To Sell $632.5K of ADBE on 12/19/16,12-29-16
