headlines,date
MId-Day Update: Wall Street Rallies as Tough Month Nears a Close,10-31-18
"Apple sends out memo confirming Watch Series 3 ""edge stripes""",10-31-17
Apple Maintains Pattern of Reversing or Narrowing Earnings-Driven After-Hours Moves in Next Day's Regular Session,10-31-18
UBS: Apple Watch will grow 40% next year,10-31-18
"The BetterInvesting 100 Index, up 3.1 Percent for Month, Returns 14.2 Percent Annually for Past Five Years Through September",10-31-17
Equities End October With Monthly Gains as Nasdaq Hits All-Time Peak,10-31-17
Notable earnings after Thursday’s close,10-31-18
Vice President Riccio Daniel J Jr Sells $3.8M of AAPL on 10/27/16,10-31-16
Vice President Schiller Philip W Sells $5.0M of AAPL on 10/27/16,10-31-16
What's in store for Apple earnings?,11-01-18
Apple explores iHeartMedia stake,11-01-18
Pre-Market Briefing: US Equities Futures Gain; Federal Reserve Seen Signalling December Hike,11-01-17
Best Buy Stops Selling iPhone X Without Carrier Plans After Complaints It Charged Premium,11-01-17
Market Chatter: Apple Reportedly Explores Tie-Up With iHeartMedia,11-01-18
OPTIONS: Straddle prices for stocks expected to report results this week,11-01-18
"Hong Kong Hang Seng Up 1.75% on Wall Street Cues, Tech Rally",11-01-18
Price decrease for Apple Music?,11-01-16
Sector Update: Technology Stocks Gaining In Thursday Pre-Bell Trading,11-01-18
BofAML: Marked App Store declines could ding Apple Services,11-01-18
Sector Update: Most Leading Tech Stocks Advance Pre-Bell Friday,11-01-19
"UBS surveys strong iPhone 7 demand in U.S., softness in China",11-01-16
"Thinking about buying stock in Apple, Aurora Cannabis, Intel, Lyft, or Wells Fargo?",11-01-19
"Thinking about buying stock in Apple, Aurora Cannabis Inc, Intersections, Inc., Spotify Technology or Wayfair Inc.?",11-01-18
Apple's legal path clears for Ireland data center,11-01-17
"KGI Securities' Ming-Chi Kuo observes subdued demand for new MacBook Pros, looks ahead to 2017 upgrades",11-01-16
Apple Consistently Reverses or Narrows Earnings-Driven After-Hours Trade in Next Day Action,11-01-17
"--Analyst Actions: Argus Raises Apple's Price Target to $300 From $250, Maintains Buy Rating",11-01-19
"Markets Mostly Stronger in US as Energy, Financials Higher While Nasdaq Pares Gains",11-01-17
Ad-supported Peacock streaming may come free - CNBC,11-01-19
Stocks in Selloff Mode as US Pre-Election Volatility Climbs,11-01-16
"Earnings Reaction History: Apple, Inc., 41.7% Follow-Through Indicator, 4.1% Sensitive",11-01-18
"Apple seeks tariff exclusions on Watch, AirPods",11-01-19
Apple's Q4 numbers to beat,11-01-18
Qualcomm Still an Attractive Investment Longer-Term Despite 'Arrow-Slinging' With Apple,11-01-17
Dow and S&P Trade Higher As Fed Leaves Dec Rate Hike Intact,11-01-17
"Close Update: Fed Keeps Dec Rate Hike in Play, Sees ""Solid"" Growth Despite Hurricanes",11-01-17
Apple Reports Fourth Quarter Results,11-01-18
"Apple beats by $0.13, beats on revenue",11-01-18
Apple declares $0.73 dividend,11-01-18
"Apple Beats Q4 Expectations, Q1 Revenue Guidance Straddles Street Consensus",11-01-18
"Stocks Retreat With S&P 500 Near Four-Month Low Ahead of Fed, US Election",11-01-16
Notable earnings after Thursday’s close,11-01-17
MTNewsires After-Hours News Movers,11-01-18
Apple expending $62M+ for Chicago retail location,11-01-16
Apple enters correction territory,11-02-16
"Apple Fourth Quarter Revenue, Earnings Beat Overshadowed by Flat iPhone Shipments",11-02-18
Apple Dives 5% Pre-Bell as CFO Says Company Will No Longer Provide iPhone Sales Data,11-02-18
"Analyst Actions: Apple's Price Target From BMO Cut to $213 From $219, Rating Kept at Market Perform",11-02-18
BofAML steps to Apple sideline after earnings,11-02-18
Futures Rally as Trump Reportedly Tasks Cabinet with US/China Trade Deal,11-02-18
Sector Update: Tech,11-02-18
Oppenheimer Global ESG Revenue ETF (ESGF) October Summary,11-02-17
"Financialbuzz.com: 'Buzz On the Street' Video Recap of Earnings Week Ending Nov. 2nd, 2018",11-02-18
Sector Update: Tech Stocks Trending Higher Early Friday,11-02-18
Stocks Set for Another Impressive Open as Trade-Fueled Chatter Overshadows Flat iPhone Sales; Jobs Report Crushes Expectations,11-02-18
Apple losing big in premarket trade,11-02-18
Oppenheimer Large Cap Revenue ETF (RWL) October Summary,11-02-17
"Is it time to buy stock in Apple, Advanced Micro Devices, EnCana, Fitbit or SELLAS Life Sciences Group?",11-02-18
"Option-trading opportunities on Apple, Baidu, JD.com, Micron, and Walmart Stores Inc.",11-02-18
Analysts unimpressed with Apple ending unit reports,11-02-18
"Stocks Turn Lower Early Friday as Investors Focus on Weak Apple, Kraft Heinz Data, Brush Off Trade Optimism",11-02-18
IDC: Q3 worldwide tablet ships down Y/Y (again),11-02-18
Analyst Actions: RBC Capital Cuts Apple PT to $240 From $250; Maintains Outperform Rating,11-02-18
"S&P 500 Movers: Verisign Jumps 17%, Leads Gainers; Fortinet Sinks 12%",11-02-18
"Midday Update: U.S. Stocks Weighed Down by Tax Repatriation Measures, Waiting For Fed Announcement",11-02-17
Mid-Day Update: Wall Street Gives Up Gains as White House Dashes Hopes For Trade Deal,11-02-18
Bloomberg: Qualcomm's latest Apple suit involves Intel,11-02-17
Sector Update: Tech Stocks Retreating in Friday Trading,11-02-18
"Earnings Reaction History: Apple, Inc., 33.3% Follow-Through Indicator, 4.0% Sensitive",11-02-17
Wall Street Jolted by Clashing Trade Headlines,11-02-18
Sector Update: Tech Stocks Ending in Deep Hole Despite Late Uptick,11-02-18
"Equities Swing Lower on Apple, US-China Trade Talk to Stem Three-Day Rally",11-02-18
Apple Reports Fourth Quarter Results,11-02-17
"S&P 500 Posts 2.4% Weekly Gain, Led by Materials, Financials; Utilities Weigh",11-02-18
Close Update: Wall Street Surrenders Early Gains As Trade Hopes Dwindle,11-02-18
Apple Guides for Upbeat Fiscal Q1 Revenue; Fiscal Q4 Results Top Street View -- Shares Gain After-Hours,11-02-17
"AAPL, Q4, Operating Metrics Released",11-02-17
"Apple up 2.9% after Q3 beats revenue, EPS, and device estimates",11-02-17
MT Newswires After-Hours News Movers,11-02-17
iPhone X hits stores across globe,11-03-17
Market Chatter: Qualcomm Sues Apple Alleging Breach of Software License Contract,11-03-17
"Hong Kong Hang Seng Adds 0.30% On Wall Street Cues, Fed Outlook",11-03-17
"Analyst Actions: Apple Price Target Boosted by BMO to $195 From $180 After Q4 Beat, Rating Kept at Outperform",11-03-17
FlexShares STOXX US ESG Impact Index ETF (ESG) October Summary,11-03-16
Futures Buoyed by Apple Results Ahead of Labor Market Report,11-03-17
FlexShares STOXX Global ESG Impact Index ETF (ESGG) October Summary,11-03-16
"Analyst Actions: RBC Raises Apple PT to $190 From $180, Maintains Outperform; Shares Rise 4% Pre Bell",11-03-17
Futures Hold Gains After Labor Market Data Misses Expectations,11-03-17
"Investors: Check these reports before buying Apple, Macy's Incorporated, Moodys, Pandora, or Potbelly",11-03-17
"Apple Sees Strong Demand for iPhone 8, Preparing for Big iPhone X Launch, IHS Markit Says",11-03-17
Averages Set Record Highs as Underwhelming Jobs Report Matched With Strong Services Sector,11-03-17
Analyst Actions: Apple Shares Hit Record After Quarterly Results; Canaccord Lifts PT to $195 vs $180,11-03-17
Equities Strengthen in US as Apple's Earnings Sends Stock to Record,11-03-17
Midday Update: Stocks Remain Buoyant as Job Data Miss Offset by Stronger ISM,11-03-17
"Phone Handset Shipments Rise in Quarter as Apple Dominates, Sales Slide Year-on-Year, BMO Says",11-03-16
Fitbit Slashes 2016 Earnings Outlook as Quarterly Results Miss Wall Street Expectations,11-03-16
Wall Street Heads For Another Record Close to the Week,11-03-17
Sector Update: Tech Sector Riding Apple Coattails to Solid Rise,11-03-17
"S&P 500 Posts 0.3% Weekly Gain, Hits New Closing High as Technology, Energy Lead Climb; Telecom Weighs",11-03-17
"Close Update: Wall Street Extends Winning Streak on Apple's Results, Upbeat Jobs Report",11-03-17
"Stocks Hit Record Highs in US as Apple Reaches Record Peak, Oil Prices Rally",11-03-17
Chief Executive Officer Cook Timothy D Sells $10.9M of AAPL on 10/30/15-11/3/15,11-03-15
Vice President Riccio Daniel J Sells $1.6M of AAPL on 11/2/15,11-03-15
Vice President Cue Eduardo H Sells $24.0M of AAPL on 10/30/15,11-03-15
"Electronic Equipment Stocks Under Scanner -- Apple, Koninklijke Philips, Sony, and Energous",11-04-16
Apple Commits $2.5 Billion to Combat Housing Crisis in California,11-04-19
Sector Update: Tech Giants Advance Pre-Market Monday,11-04-19
Apple commits $2.5B to California housing issues,11-04-19
"Thinking about trading options or stock in Apple, Caterpillar, Chevron, Goldman Sachs, or Qualcomm?",11-04-19
"--Analyst Actions: Zacks Investment Research Lifts Apple's Price Target to $269 From $214, Keeps Neutral Rating",11-04-19
Apple offers special pricing on certain Mac accessories amid adapter frustrations,11-04-16
Apple's Irish data center in doubt,11-04-17
Vice President Riccio Daniel J Jr Sells $3.7M of AAPL on 11/3/16,11-04-16
Vice President Cue Eduardo H Sells $37.5M of AAPL on 11/2/16,11-04-16
Vice President Cue Eduardo H Files To Sell $36.9M of AAPL on 11/2/16,11-04-16
"Hong Kong Hang Seng Extends Rally, Up 0.49% on Trade Outlook, Beijing Stimulus",11-05-19
Report: Apple cancels iPhone XR output boost,11-05-18
Sector Update: Technology Stocks Mixed In Pre-Market Trading Monday,11-05-18
Rosenblatt downgrades Apple on weak iPhone sales,11-05-18
Sector Update: Most Tech Heavyweights Trade Higher Pre-Market Tuesday,11-05-19
"Thinking about buying stock in Apple, Aurora Cannabis Inc, Canadian Solar, Lowes or Pacific Biosciences?",11-05-18
"Stocks Mixed Monday as Investors Weigh Positives From Berkshire, Chevron Against Amazon, Apple Weakness",11-05-18
"Market Chatter: Apple Stops Plans for Additional iPhone XR Production, Increases iPhone 8 Output",11-05-18
Report: Synaptics lands 2016 iPhone LCD driver orders,11-05-15
"Analyst Actions: Rosenblatt Downgrades Apple to Neutral from Buy, Keeps Price Target at $200 - Stock Down 3%",11-05-18
"Update: TSX Rises 98 Points as Energy & Cannabis Stocks Advance, Tech Stocks Continue to Slide",11-05-18
"Equities Mixed With Dow, S&P Posting Fourth Gain in Five Days; Tech Dents Nasdaq",11-05-18
Close Update: Stocks End Monday Mixed; Energy and Financials Among Market's Upside Leaders,11-05-18
Vice President Cue Eduardo H Files To Sell $24.0M of AAPL on 10/30/15,11-05-15
Market Chatter: Apple Won't Commit to Data Center in Ireland,11-06-17
Pre-Market Briefing: US Equities Futures Mixed; Oil Gains as Saudi Arabia Arrests Princes Over Corruption,11-06-17
Hong Kong Hang Seng Ends Flat as Tech Issues Offset China Bank Outlook,11-06-17
EU states divided over digital tax,11-06-18
"--Analyst Actions: Goldman Sachs Boosts Price Target on Apple to $192 From $188, Maintains Neutral Rating",11-06-19
Sector Update: Tech Stocks Mostly Lower Pre-Bell Tuesday,11-06-18
Sector Update: Leading Tech Stocks Mixed Pre-Market Wednesday,11-06-19
Supreme Court declines to hear Samsung appeal on Apple damages,11-06-17
Firm sees Sonos as Apple target; SONO +6%,11-06-19
KGI analyst expects two OLED iPhones; Apple offering fixed-rate bonds,11-06-17
Strong Recovery for the BetterInvesting Top 100 in October -- 7.5% Gain for the Month,11-06-15
Apple publishes new details on privacy approach,11-06-19
IDC: Top smartphone makers gained China market share in Q3,11-06-17
Apple's Market Share Edges Down 0.5% in comScore September Smartphone Subscriber Table,11-06-15
Market Chatter: Amazon Echo Buds Hiding Fitness Tracking Feature,11-06-19
CreditSights: Apple bond offering could total $7B,11-06-17
Close Update: Buying Erupts Into The Close as Wall Street Positions For Mid-Term Results,11-06-18
Chief Executive Officer Cook Timothy D Sells $3.7M of AAPL on 11/4/15-11/6/15,11-06-15
Report: iPhone sales expected to drop again in 2017 H1,11-07-16
"iPhone X Arrives in South Korea, Thailand, Turkey & 10 More Countries",11-07-17
Sector Update: Tech Stocks Climb In Early Wednesday Trading,11-07-18
Sector Update: Most Tech Giants Rally Pre-Bell Thursday,11-07-19
"Thinking about trading options or stock in Apple, Baidu, JPMorgan Chase, Micron Technology, or Yum! Brands?",11-07-19
"Option-trading opportunities on Apple, eBay, General Motors, Occidental Petroleum Corp. and Tesla Inc.",11-07-18
Qualcomm falls as Apple source says no settlement talks,11-07-18
Disney Plus set up to define Iger legacy,11-07-19
EU still focusing on Apple antitrust probes,11-07-19
Market Chatter: Apple Prepares for Trial With Qualcomm; No Plans for Settlement 'At Any Level',11-07-18
Apple's US Smartphone Market Dominance Slips as Shipments Dip in Third Quarter,11-07-17
"--Analyst Actions: Evercore ISI Cuts Apple's Price Target to $253 From $262, Maintains Outperform Rating",11-07-19
"Stocks End Higher, Coming Off Highs on Report White House Opposes Tariff Rollback",11-07-19
Apple Opens First Store in Thailand Saturday,11-07-18
Hong Kong Hang Seng Retreats 0.30% as Tech Rally Fades,11-08-17
Financialbuzz: Wearable Technology Devices to Focus More on Health,11-08-16
Sector Update: Tech Stocks Mostly Declining Pre-Market Thursday,11-08-18
Sector Update: Most Top Tech Stocks Trade Lower Pre-Bell Friday,11-08-19
Invesco QQQ ETF (QQQ) October Summary,11-08-18
"Thinking about trading options or stock in Apple, Walt Disney Co, Facebook, Netflix, or Tesla?",11-08-19
"Investing in Apple, Advanced Micro Devices, Citigroup, Fossil Group or Snap Inc?",11-08-17
Bloomberg: Apple planning AR headset for 2020,11-08-17
Market Chatter: Apple Said Readying Tech for 2019 Augmented Reality Headset Launch,11-08-17
Analyst ups Apple target on Services runway,11-08-18
Invesco S&P 500 Quality ETF (SPHQ) October Summary,11-08-18
Ireland to officially appeal Apple tax ruling tomorrow,11-08-16
Apple Shares Edge Higher as Ireland Says Will Appeal EU Ruling on Tax Fine on Nov. 9,11-08-16
--Analyst Actions: Apple Maintained at Morgan Stanley at Overweight While Price Target Lifted to $253 From $226,11-08-18
Bloomberg: Apple could launch iPad with Face ID next year,11-08-17
"Judge allows Apple, Qualcomm revisions in patent case; Apple buys TV show",11-08-17
"Analyst Actions: Barclays Cuts Qualcomm Price Target to $87, Keeps at Overweight - Stock Slumps 8%",11-08-18
Apple Opens Everyone Can Code Initiative to Students Around the World,11-08-17
Apple's first scripted TV show,11-09-17
Taxes and Trump,11-09-16
Epic 12.9-inch iPad Pro Available to Order Online Wednesday & Arrives in Stores Later This Week,11-09-15
"Canalys data, assembler report hint at weaker iPhone 8 sales",11-09-17
Sector Update: Tech Stocks Declining in Pre-Market Trading Friday,11-09-18
"Option-trading opportunities on Apple, Facebook, Las Vegas Sands, Micron, and Roku Inc.",11-09-18
IPhone suppliers drop on more softness warnings,11-09-18
Apple's iPad Pro goes on sale on Wednesday; pricing starts at $799,11-09-15
Apple acquires image sensor start-up,11-09-17
"Wall Street Spooked by Inflation Data, Sluggish Chinese Growth",11-09-18
Apple products (officially) come to Amazon,11-09-18
Baird observes post-election overseas implications for Apple,11-09-16
"Clips Introduces Selfie Scenes for Immersive, 360-Degree Selfies on iPhone X",11-09-17
GrubHub Shares Gain 1% on New Apple TV App,11-09-15
Market Chatter: Apple Acquires Image Sensor Startup InVisage,11-09-17
Chief Financial Officer Maestri Luca Sells $1.9M of AAPL on 11/7/16,11-09-16
"Hong Kong Hang Seng Slips 0.05% On Wall Street Cues, China Financial Reforms",11-10-17
Goldman faces 'sexist' probe over Apple Card,11-10-19
Apple lower after Credit Suisse supplier checks,11-10-15
"Market Chatter: Apple Slips 2% Pre-Bell - Credit Suisse Cuts FY16 EPS, iPhone Production Estimates Citing Weak Demand",11-10-15
"Wall Street Rally Runs Out of Steam, Tech Stocks Trade Sharply Lower",11-10-16
Alphabet's Google Says European Commission Antitrust Case Could Hurt Open Mobile Operating Systems,11-10-16
"Apple acknowledges iPhone X issue in some devices, plans fix",11-10-17
Sector Update: Tech,11-10-15
"Midday Update: Post-Election Rally Stumbles, Nasdaq Capitulates to Tech Sector Weakness",11-10-16
Downdraft hits tech post-election,11-10-16
Sector Update: Steep Slide for Tech Stocks; Amaya Falls to 2-Year Low After Paring FY15 Forecast,11-10-15
Dow Rallies to Record High on Financials' Strength While Apple Bites Nasdaq in US Intraday,11-10-16
Sector Update: Tech Stocks Decline Ahead of Close,11-10-16
Cirrus Logic Sheds More Than 8.5% Amid Apple Worries Sparked by Credit Suisse Comments,11-10-15
"Stocks Mixed as Apple Weighs on Nasdaq, But S&P and Dow Bounce Back",11-10-15
"Close Update: Dow, S&P Shake off Early Losses, But Apple Keeps Nasdaq Negative",11-10-15
US Stocks Mixed With Dow at Record High While Nasdaq Dented by Tech Retreat,11-10-16
Chief Executive Officer Cook Timothy D Sells $1.2M of AAPL on 11/9/15,11-10-15
Shareholder Cook Timothy D Rev Trust dtd 8/19/06 Files To Sell $1.2M of AAPL on 11/2/15,11-10-15
Vice President Riccio Daniel J Jr Files To Sell $6.6M of AAPL on 11/2/15,11-10-15
Shareholder Cook Timothy D Rev Trust dtd 8/19/06 Files To Sell $8.5M of AAPL on 10/30/15,11-10-15
"Hong Kong Hang Seng Tumbles 2.62% on City Turmoil, Trade Outlook; Shanghai Off 1.83%.",11-11-19
Apple to Expand Operations in Ireland,11-11-15
Apple's AR heedset coming in 2022 - report,11-11-19
Sector Update: Tech Heavyweights Decline Pre-Market Monday,11-11-19
Goldman Sachs Faces Gender Discrimination Probe Over Apple Card Credit Limits,11-11-19
"Roku Launches Free App for Apple Watch with Remote Control Functions, Voice Commands",11-11-19
Alibaba Group's Singles' Day Shopping Blitz Eclipses 2015 Levels With $17.7 Billion in Gross Merchandise Value,11-11-16
"Apple, Visa Shares Bought By Third Point LLC, Increases Google, Facebook Shareholding",11-11-16
Update: Goldman Sachs Looking to Correct Alleged Gender Discrimination Flaw in Apple Card Algorithm,11-11-19
Alibaba's Shopping Festival Sees Gross Merchandise Volume Surge 26% to Top $38 Billion,11-11-19
Apple reportedly working on P2P payments service; PayPal slides,11-11-15
Market Chatter: Apple Looking to Compete with PayPal with Person-to-Person Payment Service,11-11-15
Morgan Stanley observes advantage for Apple and others on proposed tax repatriation holiday,11-11-16
"Alibaba open to working with PayPal, Apple",11-12-14
Streaming wars: Disney+ finally arrives,11-12-19
"Apple Detects Quality, Hardware Issues in iPhone X, MacBook Pro",11-12-18
Apple slips after supplier cuts guidance,11-12-18
KeyBanc checks show iPhone 11 improvement,11-12-19
Sector Update: Tech Stocks Mostly Lower Early Monday,11-12-18
Sector Update: Most Tech Majors Gain In Tuesday's Pre-Bell Trading,11-12-19
Analysts negative on iPhone shipments,11-12-18
"Thinking about buying stock in Apple, Bristol-Myers Squibb, Cronos Group, Coca-Cola, or Walgreens Boots Alliance?",11-12-19
"Covered Call Alerts For Apple, SPDR Gold Trust, Chevron, Johnson & Johnson and SanDisk Released By InvestorsObserver",11-12-15
"Apple Bears More Vocal After Earnings Call, Company Still Has Upside Potential, RBC Says",11-12-18
"More bad news for Apple, chip stocks",11-12-18
U.S. Stocks Lose Altitude as Apple Suppliers Cut Outlook,11-12-18
"Stock Indexes Lower Monday as Trump Reportedly Mulls Auto Tariffs, Apple Shares Decline",11-12-18
"Mid-Day Update: Wall Street Roiled by Apple, Trade War Tensions, European Banking Woes",11-12-18
"Apple, II-VI and Oclaro Head Lower in Aftermath of Lumentum Holdings' Earnings Warning",11-12-18
HBO's Plepler coming to Apple - WSJ,11-12-19
Market Chatter: InterActiveCorp's Mobile Apps Business on Track for $200 Million in Annual Revenue,11-12-19
"Dow Losses Accelerate Into the Close, Apple and Goldman Sachs Lead Decliners",11-12-18
"Equities Plunge With Dow Skidding 600 Points as Goldman, Apple Weigh",11-12-18
Close Update: Wall Street Limps Into the Close as Tech Meltdown Gains Momentum,11-12-18
Shareholder Cook Timothy D Rev Trust dtd 8/19/06 Files To Sell $1.2M of AAPL on 11/3/15,11-12-15
Hong Kong Hang Seng Advances 0.21% in Mixed Trading,11-13-17
"--Analyst Actions: RBC Initiates Apple With Outperform Rating, $295 Price Target",11-13-19
Apple gains bull on 5G iPhone potential,11-13-19
"Apple Introduces 16-Inch MacBook Pro, the World’s Best Pro Notebook",11-13-19
Goldman joins the iPhone unit cuts,11-13-18
Sector Update: Most Tech Stocks Advancing In Tuesday Pre-Market Trading,11-13-18
Sector Update: Most Leading Tech Stocks Decline Pre-Market Wednesday,11-13-19
Apple unveils 16-in MacBook Pro,11-13-19
Apple supplier Qorvo cuts Q3 guidance,11-13-18
HomePod manufacturer says facial recognition will come to speakers,11-13-17
"Equities Stage Recovery Early Tuesday as Earnings, Trade Talk Bolster Stocks",11-13-18
Goldman Sachs Analysts Lower Forecasts For IPhone Shipments After Lumentum Curbs Guidance,11-13-18
Analyst Actions: Apple's Price Target Cut to $209 From $222 by Goldman Sachs on Supplier's Lower Guidance; Neutral Rating Reiterated,11-13-18
"Mid-Day Update: Wall Street Bounces Back as Trade Talks Seen Back On, Tech Recovers",11-13-18
Apple Ditches 'Butterfly' Style Keyboard in New Version of 16-Inch MacBook Pro,11-13-19
Analyst Actions: Lumentum Holdings' Price Target Trimmed to $85 From $90 by Goldman Sachs,11-13-18
Market Chatter: Qualcomm Said to be Facing Fresh Challenge as Android Camp Reportedly Seeks to Renegotiate Royalties,11-13-17
Apple Cancels Beats Music Subscriptions From Nov. 30; Stock Slips More Than 2%,11-13-15
Market Chatter: Goldman Sachs Looking into Shared Apple Card Accounts in Response to Gender Bias Allegations,11-13-19
"KGI analyst expects three iPhones next year, two with OLED",11-13-17
Goldman introducing shared Apple Card,11-13-19
Stocks Wobble With Dow Weaker for Third Day as Oil Prices Plunge,11-13-18
Shareholder Cook Timothy D Rev Trust dtd 8/19/06 Files To Sell $1.2M of AAPL on 11/5/15,11-13-15
FaceTime coming to the Apple Watch?,11-14-18
"Apple Watch Able to Detect Irregular Heartbeat, Study Says",11-14-19
Beijing warns of 'naive' Trump tariff,11-14-16
"Downgrade: Apple ASPs ""no longer enough""",11-14-18
Analyst Actions: Guggenheim Downgrades Apple to Neutral From Buy,11-14-18
Apple gains bear on iPhone estimates,11-14-19
UBS cuts Apple target on competitive pressure,11-14-18
Apple Launches Three Innovative Studies Today in the New Research App,11-14-19
Analyst Actions: Maxim Downgrades Apple to Sell From Hold; Price Target is $190,11-14-19
Sector Update: Tech Stocks Higher In Pre-Market Wednesday Trade,11-14-18
Apple planning subscription bundle - Bloomberg,11-14-19
"Thinking about trading options or stock in Apple, Alibaba, Walt Disney Co, Facebook, or Tesla?",11-14-19
"Apple, Alibaba, Microsoft, Netflix, and Tesla Inc. offer option-trading opportunities that offer returns of more than 20%",11-14-18
Apple Watch sells 3.9M units in Q3; Foxconn losses tied to iPhone X delays,11-14-17
Stocks Return Early Gains as Tech Sector Continues to Sell-Off,11-14-16
"Stock Indexes Lower Early Wednesday on Concerns About US Trade Agreements, Lower Apple, Bank Shares",11-14-18
"Market Chatter: Peloton Interactive Plans Two Cheaper Workout Products; Explores Apps For Amazon, Apple",11-14-19
Dow Returns Early Gains as Apple's Losses Mount,11-14-18
Bloomberg: Apple wants rear-facing 3D sensor by 2019,11-14-17
Malone: Disney facing rough 'food fight' in streaming showdown,11-14-18
Apple launches Research with three health studies,11-14-19
"Market Chatter: Apple May Launch Bundle with Apple Music, Apple News+, Apple TV+ as Soon as 2020",11-14-19
Mid-Day Update: Dow Slumps As Apple Enters Bear Market,11-14-18
"Midday Update: Rally Falters as Sell-Off in Tech, Energy Weighs",11-14-16
Market Chatter: Apple Said To Be Exploring Rear-Facing 3D Sensor To Improve Augmented-Reality Features,11-14-17
Apple News+ struggling for subscribers - CNBC,11-14-19
"Analyst Actions: UBS Cuts Apple Price Target to $225, Keeps at Buy - Stock Down 2%",11-14-18
"Wall Street Defensive as Apple Skids, Banking Sector Faces Regulator Reversal",11-14-18
Apple's New Research App Offers US Customers Enrollment in Three Health Studies,11-14-19
Drexel Hamilton's Brian White restates $185 Apple target amidst continued trend downward,11-14-16
China smartphone sales dropped 8.1% in October despite new iPhones,11-14-17
Market Chatter: Apple Struggles to Add New Subscribers to Apple News+,11-14-19
MT Newswires' Analyst Notebook: AAPL,11-14-18
"Stocks Give Back Gains to Extend Selloff as Financials Slide, Apple Weighs on Tech",11-14-18
"Close Update: Wall Street Weighed Down by Apple, Banking Sector as Dow Slips Under 200 DMA",11-14-18
"Berkshire adds to position in Apple, cuts back on IBM",11-14-17
Bloomberg: Apple contemplating smart glass move,11-14-16
Vice President Riccio Daniel J Jr Files To Sell $4.8M of AAPL on 11/3/16,11-14-16
Market Chatter: Apple Said to Work on Rear-Facing 3-D Sensor System for the iPhone in 2019,11-15-17
Apple Champs-Élysées to Open on Famed Parisian Avenue this Sunday,11-15-18
"Pre-Market Briefing: US Equities Futures Follow World Markets Lower Amid Weaker Oil, Commodities Prices",11-15-17
"Hong Kong Hang Seng Flat On Trade Hopes, Civic Turmoil",11-15-19
Apple Faces Investigation by US International Trade Commission Over Alleged Patent Infringement,11-15-17
Designed by Apple in California Chronicles 20 Years of Apple Design,11-15-16
Market Chatter: Apple Said to Assist Indian Government With Anti-Spam App After Initial Refusal,11-15-17
Analyst: Buy Apple on supplier pullback,11-15-18
Apple's Bad Week Gets Worse After Austrian Sensor Supplier AMS Lowers Revenue Outlook,11-15-18
Piper raises Apple on iPhone upgrade rates,11-15-19
"--Analyst Actions: Wedbush Lifts Apple's PT to $325 From $300 Amid IPhone Growth 'Renaissance,' Keeps Outperform Rating",11-15-19
Sector Update: Tech Heavyweights Climb Pre-Market Friday,11-15-19
Sector Update: Tech Stocks Mostly Higher Pre-Bell Thursday,11-15-18
"Analyst Actions: Piper Jaffray Lifts Apple Price Target to $290 From $270, Maintains Overweight Rating",11-15-19
"Analyst Actions: JP Morgan Lifts Apple Price Target to $290 From $280, Maintains Overweight Rating",11-15-19
Apple takes fourth spot in Q3 global notebook market,11-15-17
"Market Chatter: Apple Up 1%, Considering Digital Glasses",11-15-16
Another Apple supplier cuts guidance,11-15-18
CNBC: Appaloosa sells Apple stake,11-15-18
UnitedHealthcare Adds Apple Watch to Health-Conscious Walking Program,11-15-18
"Berkshire dumps Red Hat, buys Occidental Petroleum",11-15-19
Apple Reportedly Hires Trump Ally to Lobby for Tariff Exclusion,11-15-19
Berkshire Hathaway Slashes IBM Equity Stake in Q3 While Boosting Apple's Shares in Portfolio,11-15-17
Wells Fargo initiates Apple at Market Perform,11-15-17
"Analyst Actions: Morgan Stanley Sees Apple Sell-Off Overdone, Keeps at Overweight, PT $253 - Stock Up 3%",11-15-18
Analyst Actions: Apple Resumed at Wells Fargo With Market Perform Rating and $195 Target Price,11-15-17
Market Chatter: LG Display Co Gains More Than 3% Amid Talk Apple May Be Interested in Co,11-15-16
"Apple partners with ""Moonlight"" studio",11-15-18
"Trump, AAPL's Cook visiting Texas facilities next week",11-15-19
Equities Rally in US as S&P 500 Stems Five-Day Slide Amid Apple Recovery,11-15-18
Stocks End Higher as White House Advisor Kudlow Says US-China Trade Deal 'Close',11-15-19
Shareholder Maestri Living Trust Files To Sell $3.2M of AAPL on 11/7/16,11-15-16
Sector Update: Tech Stocks Declining In Early Friday Trading,11-16-18
Sector Update: Tech,11-16-15
Sector Update: Technology Stocks Mainly Higher Pre-Bell,11-16-15
"Financialbuzz.com: Earnings Recap Week Ending November 16th, 2018",11-16-18
GBH Insights sees Apple becoming $1T company by next year,11-16-17
"Appaloosa Management Drops Bank of America & Alibaba, Cuts Apple Stake, Reports New Stake in 5 Stocks",11-16-15
"Analyst Actions: Barclays Sees iPhone Impact, Cuts Cirrus Logic Price Target to $30, Keeps at Underweight - Stock Dives 4%",11-16-18
"S&P 500 Posts 1.6% Weekly Drop, Led by Consumer Discretionary, Technology, Energy",11-16-18
Stocks Ends Mostly Lower as Financials Lag and Dow Snaps Winning Streak,11-16-16
TechCrunch: Apple's VP of diversity leaving at year's end,11-16-17
The Potential Behind the VR and AR Segments,11-17-16
OPTIONS: Fab Five option implied volatility,11-17-16
