headlines,date
Tesla revisits $300,10-23-19
"--Analyst Actions: Wedbush Boosts Price Target on Tesla to $270 From $220, Maintains Neutral Rating",10-24-19
"Tesla Shares Surge on Surprise Third-Quarter Profit, Growth Expected to Further Accelerate",10-24-19
"--Analyst Actions: RBC Boosts Price Target on Tesla to $220 From $190, Maintains Underperform Rating",10-24-19
"Research Alert: CFRA Raises Opinion On Shares Of Tesla, Inc. To Hold From Strong Sell",10-24-19
Wall Street takes another hack at Tesla,10-24-19
Analyst Actions: JMP Securities Starts Tesla at Market Outperform With $350 Price Target,10-24-18
Sector Update: Consumer,10-24-19
Tesla earnings on tap,10-24-18
5 Growth Areas in the Electric Car Revolution,10-24-17
Wall Street Sees Modestly Higher Open Amid Earnings Deluge,10-24-19
Sector Update: Leading Consumer Stocks Climb Pre-Bell Thursday,10-24-19
"TSLA, PYPL among premarket gainers",10-24-19
"--Analyst Actions: Nomura Raises Tesla's Price Target to $300 From $270, Maintains Neutral Rating",10-24-19
"Thinking about trading options or stock in Caterpillar, Fidelity, Mastercard, Microsoft, or Tesla?",10-24-19
"Option-trading opportunities on Citigroup, McDonald's, NVIDIA, Tesla Motors, and Vale",10-24-18
"Tesla plans Model 3, Model Y production in Shanghai - filing",10-24-18
"Analyst Actions: JP Morgan Lifts Tesla Price target to $220 From $200, Maintains Underweight Rating",10-24-19
"--Analyst Actions: Credit Suisse Lifts Tesla's Price Target to $200 From $189, Reiterates Underperform Rating",10-24-19
"--Analyst Actions: Canaccord Genuity Lifts Tesla's Price Target to $375 From $350, Reiterates Buy Rating",10-24-19
"--Analyst Actions: Oppenheimer Lifts Tesla's Price Target to $385 From $356, Keeps Outperform Rating",10-24-19
The spotlight falls on Tesla earnings this week,10-24-16
Tesla and Visteon among consumer gainers; Ford Motor and Fossil among losers,10-24-19
"CLGX, CTS, NOK, TSLA and TWTR among notable midday movers",10-24-19
"Tesla Increases Model 3 Price by $1,000; Shanghai Factory Expected to Produce Model 3s and Model Ys",10-24-18
Toyota dominates reliability rankings from Consumer Reports,10-24-16
Consumer Reports rates auto brands on reliability,10-24-18
"Midday Report: US Stocks Mixed as Twitter, Tesla Results Help Drive Indexes; Pound Worst Performer as UK Inches Closer to General Election",10-24-19
Market Chatter: Tesla Loses Traction in Consumer Reports Reliability Ranking,10-24-18
"Analyst Actions: Deutsche Bank Hikes Price Target for Tesla to $260 From $245, Keeps Hold Rating",10-24-19
"Analyst Actions: Cowen Raises Tesla's Price Target to 200 From $140, Maintains Underperform Rating",10-24-19
"Analyst Actions: Roth Lifts Tesla's Price Target to $249 From $224, Maintains Neutral Rating",10-24-19
Sector Update: Mixed Session for Consumer Stocks on Thursday,10-24-19
"Earnings Reaction History: Tesla Motors, Inc., 41.7% Follow-Through Indicator, 6.1% Sensitive",10-24-18
"The Klein Law Firm Reminds Investors of an Investigation Concerning Possible Violations of Federal Securities Laws by Tesla, Inc.",10-24-17
Sector Update: Mixed Finish for Consumer Stocks,10-24-19
Close Update: Stocks Close Mostly Higher as 3M Holds Back Dow While Technology Outperforms,10-24-19
Tesla Releases Third Quarter 2018 Financial Results,10-24-18
Tesla soars after surprise profit,10-24-18
"Tesla Surges After Hours as Q3 Earnings Beat Expectations, Revenue Jumps",10-24-18
"Lifshitz & Miller LLP Announces Investigation of AmTrust Financial Services Inc., Axon Enterprise, Inc., Diana Containerships Inc., Kobe Steel, Ltd., NantKwest, Inc., Skechers U.S.A., Inc. and Tesla, Inc.",10-24-17
"After Hours Watch List Scorecard: TSLA, MKSI, TXMD",10-24-19
Market Chatter: Tesla Plans to Bundle $340 Mln Solar Power-Purchase Agreements and Leases Into Bond Offering,10-24-17
"Tesla, Advanced Micro Devices among AH movers (10/24/2018)",10-24-18
MT Newswires After-Hours News Movers,10-24-18
MT Newswires After-Hours News Movers,10-24-17
"MT Newswires' After Hours Watch List: KN, TSLA, ALGN, AMD",10-24-18
Tesla earnings call - live blog,10-24-18
"SHAREHOLDER ALERT: Levi & Korsinsky, LLP Notifies Shareholders of Tesla, Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of December 11, 2017 – TSLA",10-25-17
Tesla work in Puerto Rico continues,10-25-17
Tesla's new China-made cars only slightly cheaper than imports,10-25-19
"Tesla Jumps as Third Quarter Revenue, Earnings Smash Estimates",10-25-18
Sector Update: Consumer,10-25-18
How Lithium is Driving the Global Push to End Gas-powered Vehicles,10-25-17
Sector Update: Consumer Stocks Mostly Higher Early Thursday,10-25-18
Wall Street Set for Rebound From Wednesday's Rout,10-25-18
"With shares up 10%, analysts dig in on Tesla",10-25-18
Analysts dig in on Tesla,10-25-18
Positive earnings lift US stock market,10-25-18
"Option-trading opportunities on Bank of America, Ford, Freeport-McMoRan, Macy's Incorporated, and Tesla Motors",10-25-18
"Analyst Actions: Barclays Lifts Price Target on Tesla to $200 From $150, Maintains Underweight",10-25-19
"Stock Indexes Higher Thursday, Rebound From Wednesday's Rout, Amid Strong Twitter, Tesla Financials",10-25-18
"IMPORTANT SHAREHOLDER ALERT: Khang & Khang LLP Announces Securities Class Action Lawsuit against Tesla, Inc. and Encourages Investors with Losses Exceeding $100,000 to Contact the Firm",10-25-17
Analyst Actions: RBC Capital Lifts Tesla PT to $325 From $315; Maintains Sector Perform Rating,10-25-18
Sector Update: Consumer Stocks Mixed,10-25-18
Panasonic to increase battery capacity in Asia and U.S.,10-25-17
"Analyst Actions: Oppenheimer Raises Tesla Price Target to $418 from $385 After Q3, Keeps at Outperform - Stock Jumps 8%",10-25-18
"Tesla adds to Q3 results-stoked rally, up 9%",10-25-19
Wall Street Bounces Back as Earnings Restore Investor Confidence,10-25-18
Sector Update: Consumer Staple Stocks Barely Rise in Thursday's Session,10-25-18
"Close Update: Earnings-Fueled Rally Lifts Dow, S&P 500 Back into the Black for 2018",10-25-18
"After Hours Watch List Scorecard: KN, TSLA, ALGN, AMD",10-25-18
Notable earnings after Wednesday’s close,10-25-16
Expect some jolts from Tesla earnings,10-25-16
"INVESTOR ALERT: Levi & Korsinsky, LLP Notifies Shareholders of Tesla, Inc. of Commencement of a Class Action Lawsuit and a Lead Plaintiff Deadline of December 11, 2017",10-26-17
"Financialbuzz.com: 'Wild Volatile Market Swings' Earnings Recap Week Ending Oct. 26th, 2018",10-26-18
Market Chatter: Tesla Motors Firms More Than 1% After Posting Strongest Quarterly Sales in China This Year in Q3,10-26-15
LG Chem to compete with Tesla in U.S. home battery market via Sunrun deal,10-26-16
Tesla stars during Oracle analyst meeting,10-26-18
Tesla Faces Unfair Labor Practice Suit From UAW,10-26-17
U.S. auto sales forecast to fall 7% in October,10-26-16
Gigatalk from Elon Musk,10-26-15
"Earnings Reaction History: Tesla Motors, Inc., 50.0% Follow-Through Indicator, 5.7% Sensitive",10-26-16
FBI probe of Tesla intensifies,10-26-18
Tesla responds to FBI probe report,10-26-18
Oracle's Ellison Reveals Tesla Stake; Tesla Body Shops Now Open in California; FBI Probes on Model 3 and If Co Misled Investors,10-26-18
UAW files complaint against Tesla,10-26-17
"Tesla beats by $0.05, misses on revenue",10-26-16
Tesla Releases Third Quarter 2016 Financial Results,10-26-16
Tesla Motors stays on track with delivery guidance,10-26-16
"Tesla Swings To Q3 Profit, Tops Street Estimate On Revenues -- Shares Up More Than 6%",10-26-16
MT Newswires After-Hours News Movers,10-26-16
"TSLA, Q3, Operating Metrics Released",10-26-16
Tesla talks Model 3 ramp during earnings call,10-26-16
"Pre-Market Technical Recap on Auto Makers Stocks -- SORL Auto Parts, Kandi Technologies, Tesla, and Ford Motor",10-27-17
Tesla reportedly slashing parts orders for Model 3,10-27-17
Is This the Best Way for Investors to Play the Electric Car Boom?,10-27-16
Analyst Actions: Evercore ISI Downgrades Tesla to In Line vs Outperform,10-27-17
Stocks Futures Gain on Upbeat Q3 Results,10-27-16
"Stock Futures Point to Higher Open on Strong Earnings, M&A in Tech Sector",10-27-16
Tesla downgraded at Evercore ISI on Model 3 caution,10-27-17
"Should you buy Apple, Bank of America, Netflix, Nvidia, or Tesla?",10-27-17
"Critical Alerts For Tesla Motors, Ctrip.com, Frontier Communications Corp, AbbVie and Second Sight Medical Products Inc. Released By InvestorsObserver",10-27-15
"Tesla Motors Profitable Quarter Belies Fact That Little Has Changed, RBC Capital Says",10-27-16
Entrenched analysts weigh in on Tesla Motors,10-27-16
Stocks Modestly Lower in Early Trading as Real Estate Sector Declines,10-27-16
"SHAREHOLDER ALERT: Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Tesla, Inc. (TSLA) and Lead Plaintiff Deadline - December 11, 2017",10-27-17
"TSLA SHAREHOLDER ALERT: The Law Offices of Vincent Wong Notifies Investors of Commencement of a Class Action Involving Tesla, Inc. and a Lead Plaintiff Deadline of December 11, 2017",10-27-17
"Tesla supplier orders not canceled, only adjusted, says Baird analyst",10-27-17
Market Chatter: Tesla Expects to Deliver Initial Batch of Shanghai-Made Model 3 Cars in Q1 FY20,10-28-19
Musk says '420' tweet was 'Worth It',10-28-18
"Research Reports on Auto Manufacturers Equities -- Ford, General Motors, Fiat Chrysler, and Tesla",10-28-16
"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Tesla, Inc. of Class Action Lawsuit and Upcoming Deadline – TSLA",10-28-17
"Thinking about trading options or stock in Apple, Intel, JPMorgan, Microsoft, or Tesla?",10-28-19
"Tesla, BMW and Hyundai expected to gain U.S. market share in October",10-28-19
Tesla Motors keeps LG Chem in the mix,10-28-15
Tesla Motors shines a light on solar plans at L.A. event,10-28-16
Alternative Energy Providers See Shares Rise Amid Massive California Blackout,10-29-19
Tesla nears bear market territory,10-29-17
Auto stocks rally with China considering sales tax cut,10-29-18
Daimler doesn't rule out working with Tesla,10-29-18
"Option-trading opportunities on Alibaba, Citigroup, General Electric, Snap Inc., and Tesla Motors",10-29-18
Tesla slides after 10-Q drops,10-29-19
"Analyst Actions: Roth Capital Downgrades Tesla to Sell From Neutral, $249 Price Target",10-29-19
"Market Chatter: Major Tesla Shareholder Baillie Gifford Willing to Invest More, Despite Elon Musk Controversy",10-29-18
Tesla CapEx to Reach Almost $1.5 Billion in 2019,10-29-19
Market Chatter: Germany's Daimler Doesn't Rule Out Future Tesla Cooperation,10-29-18
MT Newswires' Analyst Notebook: TSLA,10-29-19
The power crisis in Puerto Rico,10-30-17
Elon Musk deletes his Tesla titles,10-30-18
"Robin Hood preview: Watch Vail, Chegg, Twilio, Tesla and more",10-30-18
"Thinking about buying stock in Aurora Cannabis Inc, Amazon.com, Red Hat, AT&T or Tesla, Inc.?",10-30-18
Tesla in crosshairs of German consumer protection agency,10-30-19
RGS Energy flies off Tesla chatter,10-30-17
"Analyst Actions: Tesla Motors Price Target Cut To $190 At UBS, Reiterated Sell",10-30-15
"Musk adds $10M to Tesla position, another $20M coming",10-30-18
"TSLA SHAREHOLDER ALERT: The Law Offices of Vincent Wong Notifies Investors of Commencement of a Class Action Involving Tesla, Inc. and a Lead Plaintiff Deadline of December 11, 2017",10-30-17
Market Chatter: Tesla Reportedly Receives Warning Letter From Hong Kong Officials Over Autopilot Update,10-30-15
"Streaming, smartphones and EVs all part of LeEco's U.S. plans",10-30-16
"The Klein Law Firm Announces a Class Action Filed on Behalf of Tesla, Inc. Shareholders and a Lead Plaintiff Deadline of December 11, 2017",10-31-17
Panasonic CEO confident on Gigafactory ramp up,10-31-17
Panasonic talks Tesla,10-31-18
Market Chatter: Tesla Unveils Solar Roofs For Homes,10-31-16
Disruption in the auto industry from east to west,10-31-15
--Analyst Actions: Morgan Stanley Raises Price Target for Equal Weight-Rated Tesla to $250 From $230,10-31-19
Notable earnings after Wednesday’s close,10-31-17
Question & Answer Webcast to Discuss Tesla's Pending Acquisition of SolarCity,10-31-16
Self-driving news roundup,11-01-18
Tesla and SolarCity to update om merger,11-01-16
"Thinking about trading options or stock in Beyond Meat, Facebook, JPMorgan Chase, Roku, or Tesla?",11-01-19
Tesla Model S U.S. sales for October estimated at under 1K,11-01-16
Analyst Actions: Roth Capital Initiates Coverage on Tesla With Neutral Rating,11-01-18
"Market Chatter: Tesla Motors Weakens More Than 4% Amid Concerns Model S Sedans Sales Will Tally Less Than 1,000 in October",11-01-16
Higher prices start to dent U.S. auto demand,11-01-18
"Earnings Reaction History: Tesla Motors, Inc., 50.0% Follow-Through Indicator, 4.8% Sensitive",11-01-17
Tesla Shareholders Call for Board Reforms Including Permanent Split of CEO-Chairman Roles,11-01-18
"SHAREHOLDER ALERT: Brower Piven Encourages Investors Who Have Losses In Excess Of $100,000 From Investment In Tesla, Inc. To Contact Brower Piven Before The Lead Plaintiff Deadline In Class Action Lawsuit",11-01-17
"Close Update: Fed Keeps Dec Rate Hike in Play, Sees ""Solid"" Growth Despite Hurricanes",11-01-17
Tesla Releases Third Quarter 2017 Financial Results,11-01-17
"Tesla Slides After Hours as Q3 Loss Reported Wider Than Expected, Revenue Bests Views",11-01-17
MT Newswires After-Hours News Movers,11-01-17
"MT Newswires' After Hours Watch List: ESIO, TSLA, FB",11-01-17
"Scott+Scott, Attorneys at Law, LLP Investigates Tesla, Inc. (TSLA) for Potential Breaches of Fiduciary Duty by Its Board of Directors",11-01-17
"TSLA, Q3, Operating Metrics Released",11-01-17
"EQUITY ALERT: Levi & Korsinsky, LLP Notifies Shareholders of Tesla, Inc. of Commencement of a Class Action Lawsuit and a Lead Plaintiff Deadline of December 11, 2017 – TSLA",11-02-17
Pre-Market Briefing: US Equities Futures Lower; Trump Seen Naming Jerome Powell as Next Fed Chair,11-02-17
Recode interviews Elon Musk,11-02-18
Wall Street Set for Cautiously Weaker Open Amid Earnings Deluge; Fed Chair Decision in Focus,11-02-17
Another round of doubling down on Tesla,11-02-17
Premarket Losers as of 9:05 am,11-02-17
"Tesla Mulls Weekly Production of 3,000 Model 3s in Shanghai to Soften Tariff Blow",11-02-18
Electric vehicle tax credit expected to be chopped,11-02-17
Tesla Says SolarCity Will Add Over $1 Billion to its 2017 Revenue,11-02-16
Tesla Motors Sees Delivery For New Reservations of Model X in Latter Half of 2016,11-02-15
Model 3 production said to slow this week,11-02-18
Tesla and Panasonic prep for a buzzing Gigafactory,11-02-16
Tesla plans to source cell production locally,11-02-18
Tesla outlines cell production expansion,11-02-18
"After Hours Watch List Scorecard: ESIO, TSLA, FB",11-02-17
Notable earnings after Tuesday’s close,11-02-15
"TSLA INVESTOR ALERT: The Law Offices of Vincent Wong Reminds Investors of Commencement of a Class Action Involving Tesla, Inc. and a Lead Plaintiff Deadline of December 11, 2017",11-03-17
OPTIONS: Straddle Prices for Companies Reporting Financial Results this Week,11-03-15
Time to buckle up for Tesla Motors earnings day,11-03-15
Tesla's bondholders also have a bad week,11-03-17
"Earnings Reaction History: Tesla Motors, Inc., 72.7% Follow-Through Indicator, 8.4% Sensitive",11-03-15
"Tesla Investor Alert: Hagens Berman Alerts Tesla, Inc. (TSLA) Investors to the Securities Class Action and the December 11, 2017 Lead Plaintiff Deadline",11-03-17
Tesla Motors Q3 Loss Narrower-than-Expected - Shares up 5.5% in Early After-Hours,11-03-15
Tesla Releases Third Quarter 2015 Financial Results,11-03-15
Update: Tesla Motors Gains After Smaller-Than-Expected Q3 Loss; Says Model S on Track,11-03-15
"TSLA, Q3, Operating Metrics Released",11-03-15
"Tesla Announces New Leadership in Finance, Sales & Service",11-03-15
MT Newswires After-Hours News Movers,11-03-15
"MT Newswires' After Hours Watch List: TSLA, ENPH, FARO",11-03-15
"Tesla names Google VP its new CFO, also hires sales/service chief",11-03-15
Tesla Motors Names Google's Wheeler as CFO,11-03-15
Director Musk Kimbal Exercises & Sells $549.1K of TSLA on 11/1/16,11-03-16
MT Newswires' Opening Bell Momentum Stocks: TSLA,11-04-15
Stock Futures Add to Early Gains on Below-Consensus Private Payrolls,11-04-15
"Shareholders should back Tesla-SolarCity merger, ISS says",11-04-16
Germany to increase support for EV industry,11-04-19
SolarCity Shares Surge 9% as Proxy Advisory Firm ISS Recommends Tesla Takeover,11-04-16
Tesla CEO Elon Musk 'Going Offline' From Twitter,11-04-19
Sector Update: Consumer,11-04-15
"Sector Update: Consumer Stocks Outpace Selloff; Tesla Revs Up, Posts Smaller-Than-Expected Q3 Loss",11-04-15
Stocks Strengthen to Halt Selloff in US Intraday After Jobs Report,11-04-16
"Close Update: Stock Market Gains Compromised by Rate Hike Jitters, Strong ISM",11-04-15
Stocks Reverse Gains as S&P 500 Slides for Ninth Day Ahead of US Election,11-04-16
"After Hours Watch List Scorecard: TSLA, ENPH, FARO",11-04-15
Director Musk Kimbal Exercises & Sells $1.5M of TSLA on 11/2/15,11-04-15
Shanghai plant to boost Model 3 output,11-05-18
Tesla and Walmart said to settle solar panel suit,11-05-19
Musk: I would pay SolarCity debt myself,11-05-16
Market Chatter: Tesla Reportedly 'Hopes' to Get Manufacturing Certification in China by Year-End,11-05-19
"The Klein Law Firm Reminds Investors of a Class Action Filed on Behalf of Tesla, Inc. Shareholders and a Lead Plaintiff Deadline of December 11, 2017",11-05-17
Tesla going all out in China,11-06-19
"Covered Call Alerts For Tesla Motors, Ralph Lauren, Opko Health, BP and Aimmune Therapeutics Released By InvestorsObserver",11-06-15
Tesla's 10-Q still in the spotlight,11-06-18
Millions of cars the talk from Tesla Motors,11-06-15
Tesla Plans to Unveil Electric Pickup 'Cybertruck' Nov. 21,11-06-19
--S&P Raises Tesla Outlook To Positive From Negative On Improving Business Prospects; 'B-' Rating Affirmed,11-06-19
Tesla battery director leaves company,11-07-17
Tesla investors weigh impact of Toyota long-range EV bet,11-07-16
Tesla to phase out free supercharging,11-07-16
"Option-trading opportunities on Apple, eBay, General Motors, Occidental Petroleum Corp. and Tesla Inc.",11-07-18
"Tesla Motors, Spark Therapeutics, SolarCity, Lululemon, and Merrimack Pharmaceuticals and more offer option-trading opportunities that offer returns of more than 20%",11-07-16
Tesla Down 1%; Files Shelf Offering on Behalf of Selling Stockholder,11-07-17
Tesla Motors Customers to Pay for Fast-Charging Stations,11-07-16
Update: Tesla Acquires Perbix Machine Co; Files Shelf Offering on Behalf of Selling Stockholder,11-07-17
Tesla acquires Perbix Machine Company,11-07-17
"EQUITY ALERT: Rosen Law Firm Announces Filing of Securities Class Action Lawsuit Against Tesla, Inc. – TSLA",11-07-17
Stocks Soar in US Intraday to Snap Losing Streak Ahead of Election Day,11-07-16
Tesla Electric Car Drivers to Start Paying for Supercharging,11-07-16
Stocks Surge to Halt Losing Streak Ahead of US Election as Dow Rallies,11-07-16
"INVESTOR ALERT: Brower Piven Encourages Shareholders Who Have Losses In Excess Of $100,000 From Investment In Tesla, Inc. (Nasdaq: TSLA) To Contact Brower Piven Before The Lead Plaintiff Deadline In Class Action Lawsuit",11-07-17
Robyn Denholm replaces Musk as Tesla chair,11-08-18
CO2 emissions cut for EU vehicles?,11-08-17
Tesla Names Robyn Denholm as Chairman,11-08-18
Elon Musk takes shot at Greenlight Capital,11-08-19
Tesla Motors acquires German engineering firm,11-08-16
Volkswagen fires up Shanghai EV plant,11-08-19
Tesla to Acquire German Engineering Firm Grohmann,11-08-16
Tesla Motors to Buy Germany's Grohmann Engineering for Better Manufacturing Automation,11-08-16
Tesla Picks Telstra CFO Denholm to Assume Chairman Role After Musk's SEC-Ordered Departure,11-08-18
Tesla a S&P 500 stock?,11-08-18
"Thinking about trading options or stock in Apple, Walt Disney Co, Facebook, Netflix, or Tesla?",11-08-19
"Stock Indexes Mostly Lower Ahead of Fed Interest Rate Decision; Tesla, AstraZeneca Shares Higher",11-08-18
"Market Chatter: Tesla's Musk Resportedly Has Talks With Turkey's Erdogan on SpaceX, Tesla Cooperation",11-08-17
Musk vs. Einhorn Twitter war ramps up,11-08-19
Musk vs. Einhorn gets more interesting,11-08-19
Major board overhaul still needed at Tesla - Munster,11-08-18
Director Musk Kimbal Files To Sell $1.0M of TSLA on 11/1/16,11-08-16
Model 3 drive event impresses; just 180 built in October - Elektrek,11-09-17
Next chapter for Tesla Motors likely to include less help from DC,11-09-16
Electric Vehicles Demand & Ethical Concerns of Congo Present Opportunity for Cobalt Companies Focused on North America,11-09-17
Tesla Motors Drops More Than 4% on Trump Energy Strategy Worries,11-09-16
Senate presents tax bill outline; stocks 'sold the news' earlier,11-09-17
"Tesla is to EVs what Apple was to cell phones, Nomura analyst raves",11-09-17
Petrolithium: The Next Big Innovation in Oil Tech,11-10-16
"Should You Buy Bed Bath and Beyond, Hertz Global Holdings, Netflix, NVIDIA or Tesla Motors Stock?",11-10-17
Tesla's junk paper slips further,11-10-17
Vice President Reichow Gregory Exercises & Sells $2.9M of TSLA on 11/6/15,11-10-15
Director Musk Kimbal Files To Sell $1.4M of TSLA on 11/2/15,11-10-15
Vice President Reichow Gregory Files To Sell $2.9M of TSLA on 11/6/15,11-10-15
hhgregg Announces Black Friday Doorbusters,11-11-16
Tesla shows off Model 3s in Shanghai,11-11-19
Stocks to watch next week,11-11-17
"Analyst Actions: Jefferies Lifts Price Target on Tesla to $400 From $300, Maintains Buy",11-11-19
Morgan Stanley's Adam Jonas discouraged on Tesla's post-election outlook,11-11-16
Tesla Unveils Model 3s in Shanghai Amid Preparations for Nearing Sale,11-11-19
"Is it time to buy stock in Aurora Cannabis Inc, Advanced Micro Devices, General Electric, Novelion Therapeutics or Tesla Inc.?",11-12-18
Tesla -4% as Volkswagen talks a big game,11-12-18
"Market Chatter: Volkswagen to Sell Electric Car for Below $23,000; Tesla Shares Down 3%",11-12-18
Tesla Reportedly Plans to Build Gigafactory in Berlin Area,11-12-19
Bloomberg: Tesla loses a senior lawyer as SEC tightens grip,11-12-18
Tesla to reveal semi on Thursday,11-13-17
Wall Street Sees Downbeat Session Ahead of Powell Speech,11-13-19
BP starts using Tesla battery system at wind farm,11-13-18
Tesla Motors preps solar rooftop initiative,11-13-14
Tesla faces discrimination lawsuit,11-13-17
"Investors underestimating Tesla cash burn, Barclays says",11-13-15
U.S. expected to hold off on auto tariffs (for now),11-13-18
Pre-Market Briefing: US Equities Futures Flat to Lower; Central Bankers Meet in Frankfurt,11-14-17
Market Chatter: Tesla Faces Class Action Suit Alleging California Production Plant is 'Hotbed for Racist Behaviour',11-14-17
Ford takes aim at Tesla,11-14-19
"Thinking about trading options or stock in Apple, Alibaba, Walt Disney Co, Facebook, or Tesla?",11-14-19
"Apple, Alibaba, Microsoft, Netflix, and Tesla Inc. offer option-trading opportunities that offer returns of more than 20%",11-14-18
Report: Markdown time for some 2014 Model S vehicles,11-14-14
Winners and losers from Consumer Reports' auto reliability rankings,11-14-19
"Ford Launch of All-Electric SUV Could Pose 'Compelling Alternative' to Tesla's Model 3, Says Credit Suisse",11-14-19
Quiet vehicle regulation set by NHTSA,11-14-16
Chanos adds to Tesla short; shares down 2% today,11-14-17
"Tesla Model 3, Model S Sedans Regain Consumer Reports' Recommendation",11-14-19
Tesla Model 3 and S recommended again by CR,11-15-19
The spotlight falls on electric trucks,11-15-17
"Tesla's Bid to Achieve Targets Could Prove a Challenge With Manufacturing Learned 'On the Fly,' RBC Says",11-15-18
Elon Musk updates on logistics,11-15-18
Tesla Announces Special Meeting of Shareholders and Public Webcast,11-15-16
Elon Musk makes the cover of the Rolling Stone,11-15-17
Tesla Acquires Trucking Capacity to Deliver New Model 3 Orders By Year-End,11-15-18
Market Chatter: Alphabet Launches New Artificial Intelligence Team for Google Cloud,11-15-16
Tesla drops prices on home solar systems,11-15-18
"Market Chatter: Tesla Said to Target Producing 7,000 Model 3's Per Week",11-16-18
Lithium Market is Projected to Grow With Demand From Technology and EVs,11-16-17
Tech companies steal the thunder at the L.A. Auto Show,11-16-16
Tesla taking Model 3 orders in China,11-16-18
"Tesla Lowers Prices of Solar Power Systems, Starts Taking Model 3 Orders in China",11-16-18
Tesla unveils next-gen semi and the Roadster 2,11-17-17
Tesla shareholders consider SolarCity deal,11-17-16
Pre-Market Briefing: US Equities Futures Lower; House Passes Tax Bill; Mueller Said to Have Served Subpoenas,11-17-17
Tesla Unveils Battery-Powered Semi Truck,11-17-17
"DEADLINE ALERT: Brower Piven Reminds Investors of Upcoming Deadline in Class Action Lawsuit and Encourages Shareholders Who Have Losses in Excess of $100,000 from Investment in Tesla, Inc. to Contact the Firm",11-17-17
Tesla Share Price Increases in Pre-Market After J.B. Hunt Transport Orders Multiple Semi Trucks,11-17-17
Cobalt Perfectly Positioned as Global Cobalt Demand Surges,11-17-17
Tesla's Musk Launches New Semi With First Transport Company Orders Coming In,11-17-17
Sector Update: Consumer,11-17-17
Sector Update: Consumer Stocks Mixed Pre-Bell,11-17-17
Stocks Set For Lower Open as Profit-Taking Accelerates,11-17-17
Tesla Motors eyes Germany for new battery factory,11-17-15
Wal-Mart to test out Tesla trucks,11-17-17
Market Chatter: Tesla Motors In Talks With German Government About Building Battery Factory; Shares Inch Lower,11-17-15
Cummins Shares Slump On Tesla Semi-Truck Introduction,11-17-17
Tesla Gets Order for 25 Electric Trucks from Loblaw,11-17-17
Tesla shareholders approve SolarCity merger,11-17-16
Wal-Mart Stores Preorders 15 Tesla Semi Trucks,11-17-17
"Close Update: Wall Street Weighed Down by Tax Reform Delays, Profit-Taking",11-17-17
"SolarCity Gains, - Tesla Shareholders OK Merger With SolarCity; Deal Seen Completed Within Few Days",11-17-16
Details on Ford's Mustang Mach-E,11-18-19
Model 3 design talk,11-18-15
Investors keep the faith on Tesla Motors,11-18-16
Stocks to watch next week,11-18-17
Amazon keeps edging into the auto industry,11-18-16
"Analyst Actions: Deutsche Bank Lifts Price Target on Tesla to $290 From $260, Maintains Hold",11-18-19
"Tesla gets Sell rating at UBS on SolarCity deal, other challenges ahead",11-18-16
Officer Straubel Jeffrey B Exercises & Sells $2.1M of TSLA on 11/16/15,11-18-15
Tesla to Boost Output and Storage Capacity of Lithium-Ion Battery in South Australia,11-19-19
Tesla will top biggest battery record,11-19-19
Tesla to showcase Model 3 in China,11-19-19
"Thinking about buying stock in Advanced Micro Devices, Best Buy Inc., Netflix, PG&E Corp or Tesla Inc.?",11-19-18
"Covered Call Alerts For Tesla Motors, Relypsa, Qorvo, Juno Therapeutics Inc and Denbury Resources Released By InvestorsObserver",11-19-15
Worries on the Model X delivery schedule nip at Tesla Motors,11-19-14
Elon Musk teases Mercedes partnership,11-19-18
Tesla May Work with Daimler for Electric Version of Mercedes-Benz Sprinter Van,11-19-18
Tesla Motors tips cautious approach to South Korea,11-19-15
Tesla gets help with used car business,11-19-18
Market Chatter: Tesla Working with Partners to Handle Higher Volume of Used Cars,11-19-18
Tesla solar roof will cost less than regular one,11-20-16
Tesla's New Truck Adding to Battery Supply Chain Demand,11-20-17
"Covered Call Alerts For Tesla Motors, Relypsa, Qorvo, Juno Therapeutics Inc and Denbury Resources Released By InvestorsObserver",11-20-15
Market Chatter: Tesla Disables Auto-Drive Function on Model S in Hong Kong,11-20-15
Tesla Motors falls after Model S seat belt recall,11-20-15
Market Chatter: Tesla Motors Drops Almost 3% - Reportedly Recalls All Model S Sedans For Possible Seat Belt Problem,11-20-15
"Tesla Investors to Look for Availability, Cost-Structure When 'Cybertruck' Unveiled Thursday, Wedbush Says",11-20-19
"EQUITY ALERT: Levi & Korsinsky, LLP Reminds Shareholders of Tesla, Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of December 11, 2017 – TSLA",11-20-17
Analyst Actions: UBS Raises Price Target for Tesla to $230; Maintains Sell Rating,11-20-18
"RM LAW Announces Class Action Lawsuit Against Tesla, Inc.",11-20-17
Tesla -20% since last all-time high,11-21-17
Tesla reveals pickup truck tonight,11-21-19
"Tesla could surge to $400-plus next year, then plunge to $200, analyst says",11-21-17
Energy Storage Market Benefits From Battery Production,11-21-17
Tesla to shift resources to customer service,11-21-18
GM aims for electric pickup debut next year,11-21-19
