,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return,dax_open,dax_high,dax_low,dax_close,dax_vol,dax_perc_change,dax_return
26,2012-06-27,32.23,28568000,0.7085643869377818,1,-0.02628398791540798,-1,33.1,-1.9335347432024186,-1,-1,1,-1,225.62,2799200,-0.27109906226390545,-1,4.43242764061047e-05,1,225.61,-0.2659456584371361,-1,1,-1,-1,82.07,50737114,0.08522035549063475,1,0.009595276171730616,1,0.5139500734214412,1,1,1,9.5,15383200,0.835073068893529,1,-0.004192872117400381,-1,9.54,0.4192872117400517,1,-1,1,1,283.59,3397200,-0.2828954347749052,-1,0.008176614881438837,1,281.29,0.5332574922677663,1,1,-1,1,31.959999,1047200,-0.1880846394984365,-1,0.011072381807263998,1,31.610001,0.9174280000813606,1,1,0,1,12532.929688,12646.870117,12532.709961,12627.009766,97950000,0.7506630958767655,1,1.0,0.24872582967494175,3022.26001,3063.1201170000004,3010.149902,3063.1201170000004,143068400,1.3519719304362707,1,6155.910156,6230.509765999999,6131.299805,6228.990234000001,132281200,1.1871530959361336,1
27,2012-06-28,31.36,17713300,1.877346683354197,1,-0.026993484331368167,-1,32.23,-0.8377288240769347,-1,-1,1,-1,221.31,2994800,1.1655948553054596,1,-0.019102916408119897,-1,225.62,-0.7534793014803728,-1,-1,1,-1,81.29,70572061,0.46528713113749903,1,-0.025650245714970654,-1,-0.4873888144266985,-1,1,-1,9.62,15090600,-1.906779661016946,-1,0.012631578947368327,1,9.5,-0.6315789473684263,-1,1,-1,-1,281.1,3856100,0.2802511618006895,1,-0.00878028139215048,-1,283.59,-0.5994569625163048,-1,-1,1,-1,31.41,914100,1.5360501567398073,1,-0.017208980513422456,-1,31.959999,-0.1877315452982375,-1,-1,1,-1,12626.25,12626.25,12450.169922,12602.259766,125870000,-0.19000284328284947,-1,1.0,0.7506630958767655,3065.959961,3071.159912,3021.070068,3051.679932,152627000,-0.4657604528971868,-1,6232.120117,6240.089844,6096.939941,6149.910156,245953900,-1.3191331273565772,-1
28,2012-06-29,31.1,19526900,2.5689223057644117,1,-0.008290816326530503,-1,31.36,1.785714285714293,1,-1,1,1,228.35,3614400,-1.6243880729862066,-1,0.03181058244091983,1,221.31,1.531787989697703,1,1,-1,1,83.43,105131912,-1.0415405110815232,-1,-0.014412285883047882,-1,1.57460942305325,-1,-1,1,9.78,19991300,-0.20491803278688087,-1,0.016632016632016633,1,9.62,1.4553014553014614,1,1,-1,1,288.95,5057800,-0.8868405432771074,-1,0.02792600498043396,1,281.1,1.8890074706510145,1,1,-1,1,31.290001,1125800,4.60365257937965,1,-0.0038204075135307436,-1,31.41,4.425339063992357,1,-1,1,1,12604.599609,12880.389648,12604.530273,12880.089844,191630000,2.185632574979156,1,-1.0,-0.19000284328284947,3138.550049,3196.649902,3112.290039,3196.649902,233703600,1.8511685999244094,1,6296.740234000001,6416.279785,6261.740234000001,6416.279785,223085100,1.898435484991597,1
29,2012-07-02,30.77,14122000,1.5360000000000014,1,-0.010610932475884294,-1,31.1,0.4823151125401884,1,-1,1,1,229.32,2330700,-0.008722197993886528,-1,0.004247865119334282,1,228.35,0.4160280271513103,1,1,-1,1,84.65,99806940,-1.3408356279181186,-1,-0.011444587177390941,-1,0.11986096128490267,-1,-1,1,9.69,12992700,1.3238289205702727,1,-0.009202453987730008,-1,9.78,0.40899795501023445,1,-1,1,1,289.15,3323300,0.2311779725346822,1,0.0006921612735766303,1,288.95,0.30109015400588496,1,1,1,1,30.4,1315600,3.030303030303039,1,-0.028443623252041528,-1,31.290001,0.1917513521332302,1,-1,1,1,12879.709961,12902.120117,12795.480469,12871.389648,109640000,-0.06460015811842217,-1,1.0,2.185632574979156,3197.040039,3251.860107,3191.179932,3240.199951,214002000,1.3499959798282675,1,6405.390136999999,6520.399902,6390.549805,6496.080078,162075500,1.415837896838485,1
30,2012-07-03,31.2,8763600,-0.9382076997735334,-1,0.013974650633734154,1,30.77,0.4549886252843698,1,1,-1,1,229.53,1331700,-0.17020162346164563,-1,0.0009157509157509125,1,229.32,-0.07849293563579575,-1,1,-1,-1,85.63,60428183,-0.7648858554954006,-1,-0.01721565476873632,-1,0.3898405197873577,-1,-1,1,10.29,25261600,-5.214723926380366,-1,0.0619195046439629,1,9.69,0.9287925696594413,1,1,-1,1,292.82,2387800,-1.3498546310397261,-1,0.012692374200242051,1,289.15,-0.07954348953828856,-1,1,-1,-1,30.66,947000,-0.1960784313725448,-1,0.008552631578947478,1,30.4,0.6578947368421146,1,1,0,1,12868.05957,12946.200195,12845.280273,12943.660156,63850000,0.5875057197920671,1,-1.0,-0.06460015811842217,3243.530029,3271.199951,3241.929932,3271.199951,148291200,0.8530804941716801,1,6508.330078,6578.209961,6505.390136999999,6578.209961,141684400,1.073699123469681,1
31,2012-07-05,31.47,10032100,-0.47892720306512954,-1,0.008653846153846123,1,31.2,0.3846153846153878,1,1,-1,1,227.06,2682300,0.6823549995625939,1,-0.010761120550690562,-1,229.53,-0.39646233607807113,-1,-1,1,-1,87.13,120978516,-1.561953607646566,-1,0.006701328711727239,1,0.18685040289619387,1,-1,1,11.67,104498100,-9.887005649717521,-1,0.13411078717201175,1,10.29,3.2069970845481057,1,1,-1,1,296.85,4709200,-1.2172667757774311,-1,0.01376272112560617,1,292.82,0.15709309473395927,1,1,-1,1,31.23,1253800,-1.363197058201796,-1,0.018590998043052753,1,30.66,0.4892335290280416,1,1,0,1,12941.849609,12961.299805,12852.240234,12896.669922,97800000,-0.3490976047858172,-1,1.0,0.5875057197920671,3262.639893,3288.51001,3209.649902,3229.360107,176320200,-1.0200263311743936,-1,6561.77002,6641.859863000001,6475.919922,6535.560059,180047300,-0.3994343129995825,-1
32,2012-07-06,31.73,10945600,-0.9223918575063587,-1,0.008261836669844369,1,31.47,-0.09532888465204191,-1,1,-1,-1,225.05,3203200,0.5743317870554375,1,-0.00885228573945207,-1,227.06,-0.31269268034881,-1,-1,1,-1,86.55,104693151,0.20754064337600234,1,-0.013112884834663663,-1,-0.45908412716629343,-1,1,-1,11.7,85261400,2.1739130434782736,1,0.0025706940874035134,1,11.67,2.4850042844901536,1,1,1,1,291.9,4339700,1.091081593927903,1,-0.016675088428499407,-1,296.85,-0.582785918814222,-1,-1,1,-1,30.99,784500,0.0,-1,-0.007684918347742653,-1,31.23,-0.768491834774262,-1,-1,0,-1,12889.400391,12889.400391,12702.990234,12772.469727,96760000,-0.9071846668805955,-1,-1.0,-0.3490976047858172,3214.050049,3227.060059,3168.790039,3168.790039,159133600,-1.408192445978926,-1,6508.220215,6533.790039,6407.839844,6410.109863000001,151534300,-1.5074835939613282,-1
33,2012-07-09,32.17,17785200,-0.21806853582554603,-1,0.013867002836432496,1,31.73,1.1660888748818183,1,1,-1,1,225.05,1922000,-0.022222222222227275,-1,0.0,-1,225.05,-0.022217285047772213,-1,-1,-1,-1,87.7,94701768,-1.4224586561813393,-1,0.0093221314305445,1,-0.09243212016175424,1,-1,-1,11.86,43262800,-0.08438818565400664,-1,0.013675213675213627,1,11.7,1.282051282051285,1,1,-1,1,291.91,3443000,-0.18189306060815072,-1,3.425830763981175e-05,1,291.9,-0.17814319972592732,-1,1,-1,-1,31.49,910500,-1.7776308410591068,-1,0.016134236850597006,1,30.99,-0.16133914165858707,-1,1,0,-1,12772.019531,12772.019531,12686.570313,12736.290039,100150000,-0.27974817853416567,-1,-1.0,-0.9071846668805955,3167.280029,3175.98999,3139.050049,3156.800049,128499200,-0.3308826470676448,-1,6408.640136999999,6420.779785,6375.689941,6387.569824,117895900,-0.3287797808828544,-1
34,2012-07-10,31.47,14269500,2.9602220166512514,1,-0.021759403170655944,-1,32.17,0.8082064034814982,1,-1,1,1,219.5,2982100,2.983425414364641,1,-0.024661186403021618,-1,225.05,0.5332148411464068,1,-1,1,1,86.89,127763688,1.5745355686452203,1,0.006253618992472676,1,0.6613454960091201,1,1,1,11.46,35242200,4.1806020066889635,1,-0.03372681281618872,-1,11.86,0.8431703204047338,1,-1,1,1,289.76,3860500,1.4388244498112241,1,-0.007365283820355728,-1,291.91,0.7125483882018375,1,-1,1,1,31.27,758400,0.8560589455910308,1,-0.006986344871387717,-1,31.49,0.15878374087012304,1,-1,1,1,12733.870117,12830.290039,12606.910156,12653.120117,114760000,-0.634135571181906,-1,-1.0,-0.27974817853416567,3166.590088,3204.6201170000004,3152.27002,3175.409912,141532600,0.27852749345181915,1,6397.459961,6491.399902,6349.620117,6438.330078,128386800,0.6388491252645824,1
35,2012-07-11,30.97,13030300,1.6200762388818346,1,-0.015888147442008282,-1,31.47,0.03177629488402149,1,-1,1,1,218.37,2734700,0.2649006622516484,1,-0.005148063781321155,-1,219.5,-0.25056947608200975,-1,-1,1,-1,86.35,117068665,0.27716826423375573,1,0.009233286582515099,1,-0.3452641270571955,1,1,-1,11.66,43044400,-1.9230769230769287,-1,0.017452006980802626,1,11.46,-0.1745200698080397,-1,1,-1,-1,284.53,7024700,0.8848016163305189,1,-0.018049420209828915,-1,289.76,-0.9283545002760898,-1,-1,1,-1,31.51,638600,0.1900538485904299,1,0.007675087943716186,1,31.27,0.959385992964505,1,1,1,1,12653.040039,12661.969727,12534.330078,12604.530273,128420000,-0.3833842764306392,-1,-1.0,-0.634135571181906,3154.959961,3176.830078,3144.929932,3157.25,125155800,0.07258535855631351,1,6413.169922,6496.529785,6399.399902,6453.850098,112358900,0.6343224410825122,1
36,2012-07-12,30.81,11300700,-0.3583061889250796,-1,-0.0051662899580239285,-1,30.97,-0.8718114304165309,-1,-1,-1,-1,215.36,2616200,0.5770740039702691,1,-0.013783944681045934,-1,218.37,-0.8059715162339107,-1,-1,1,-1,85.56,106873442,0.22157434402332096,1,-0.009951400138856759,-1,-0.6948465547191597,-1,1,-1,12.14,41447700,-4.206008583690989,-1,0.04116638078902235,1,11.66,-0.08576329331046129,-1,1,-1,-1,284.17,4636800,-0.5911504424778817,-1,-0.0012652444381962002,-1,284.53,-0.713457280427362,-1,-1,-1,-1,32.700001,1125700,-4.506231878995466,-1,0.03776582037448417,1,31.51,-0.6981878768644918,-1,1,0,-1,12602.709961,12630.639648,12492.25,12573.269531,142760000,-0.23360396368008232,-1,-1.0,-0.3833842764306392,3144.02002,3159.47998,3118.47998,3135.179932,150126800,-0.2811714920314001,-1,6410.939941,6448.220215,6366.77002,6419.350098,148459100,0.13118446089651573,1
37,2012-07-13,30.72,8108300,1.0309278350515474,1,-0.0029211295034079487,-1,30.81,0.746510873093153,1,-1,1,1,218.39,2221900,-1.2799703195288183,-1,0.014069465081723465,1,215.36,0.1253714710252516,1,1,-1,1,86.42,77827633,-0.32505224053865933,-1,-0.0032295271049596064,-1,0.6778868630201008,-1,-1,1,12.13,39032000,0.9795918367346876,1,-0.0008237232289950436,-1,12.14,0.9060955518945587,1,-1,1,1,287.18,3966700,-0.7613767937967145,-1,0.010592251117288898,1,284.17,0.2955977055987525,1,1,-1,1,34.25,1304800,-3.8823141073001373,-1,0.04740057959019639,1,32.700001,0.825688048144106,1,1,0,1,12573.730469,12784.730469,12573.040039,12777.089844,121080000,1.6173352490843822,1,-1.0,-0.23360396368008232,3148.340088,3181.47998,3137.050049,3180.810059,150635200,1.0313361991533356,1,6446.220215,6557.100098,6436.089844,6557.100098,144686700,1.7200759406572583,1
38,2012-07-16,28.25,24672100,7.377049180327869,1,-0.08040364583333326,-1,30.72,-0.7161458333333297,-1,-1,1,-1,216.01,2004200,0.27239150507848725,1,-0.010897934887128535,-1,218.39,-0.8196345986537809,-1,-1,1,-1,86.7,75263813,-0.2891844997108155,-1,-0.00011532695190852316,-1,0.03471418653089694,-1,-1,1,11.85,20946800,2.549342105263162,1,-0.023083264633141032,-1,12.13,0.2473206924979337,1,-1,1,1,286.39,2936100,0.25077496429940693,1,-0.002750887944843017,-1,287.18,-0.024374956473289636,-1,-1,1,-1,35.959998999999996,1744000,-4.7785518648018535,-1,0.0499269781021896,1,34.25,0.20437956204379645,1,1,0,1,12776.330078,12779.580078,12690.049805,12727.209961,93500000,-0.3844618658106055,-1,1.0,1.6173352490843822,3176.27002,3183.26001,3155.6298829999996,3179.899902,121651800,0.11428127889455003,1,6550.950195,6577.060059,6511.180176,6565.720215,99841300,0.2254637809836063,1
39,2012-07-17,28.09,30438600,1.369382022471912,1,-0.005663716814159336,-1,28.25,0.8141592920353997,1,-1,1,1,216.93,1987000,0.23913543343296473,1,0.0042590620804592305,1,216.01,0.6666358038979666,1,1,1,1,86.71,73378782,0.6303002521201138,1,0.0011546010853249467,1,0.6459054209919288,1,1,1,11.68,27820800,1.7661900756938675,1,-0.014345991561181437,-1,11.85,0.33755274261604157,1,-1,1,1,287.29,3372700,0.2949954883042847,1,0.0031425678270891044,1,286.39,0.6110548552672929,1,1,1,1,33.349998,2569300,4.71429142857143,1,-0.07258067498833909,-1,35.959998999999996,-2.6696302188439893,-1,-1,1,-1,12728.730469,12829.230469,12645.099609,12805.540039,119620000,0.6034346487818576,1,-1.0,-0.3844618658106055,3187.449951,3203.389893,3166.76001,3176.969971,237617000,-0.3287888488009727,-1,6583.77002,6610.810059,6542.890136999999,6577.640136999999,109103000,-0.09310597091604543,-1
40,2012-07-18,29.11,16841800,-2.8258565877781727,-1,0.03631185475258092,1,28.09,0.783196867212527,1,1,-1,1,217.47,2093000,-0.6106870229007603,-1,0.00248928225694911,1,216.93,-0.3595629926704472,-1,1,-1,-1,86.61,62685509,0.05769674590352776,1,-0.013103919781221607,-1,-0.05766347595432725,-1,1,-1,11.61,21576100,0.0,-1,-0.0059931506849315586,-1,11.68,-0.5993150684931532,-1,-1,-1,-1,289.3,3107900,-0.6575971608503484,-1,0.006996414772529436,1,287.29,0.04176964043301352,1,1,-1,1,32.150002,2881900,-2.3233672819859925,-1,-0.03598189121330675,-1,33.349998,-5.787100796827628,-1,-1,0,-1,12796.980469,12921.94043,12754.610352,12908.700195,130070000,0.8730163046715154,1,1.0,0.6034346487818576,3195.23999,3235.399902,3192.429932,3235.399902,168883200,1.2568668433572052,1,6601.709961,6690.660156,6578.859863000001,6684.419922,122357700,1.2528566309125144,1
41,2012-07-19,29.0,13685100,1.3940836450187015,1,-0.0037787701820679587,-1,29.11,1.0305736860185528,1,-1,1,1,226.17,5449400,-2.4645494495537523,-1,0.040005518002482976,1,217.47,1.4990573412424661,1,1,-1,1,87.76,108981913,-0.49238520554220405,-1,0.016564346113749684,1,0.8313127814340132,1,-1,1,11.87,29133300,-1.3663535439794907,-1,0.02239448751076667,1,11.61,0.8613264427218038,1,1,-1,1,295.42,9384300,-1.1781628878690311,-1,0.021154510888351297,1,289.3,0.9263740062219173,1,1,-1,1,32.27,1435900,1.3753086376739423,1,0.0037324414474375622,1,32.150002,1.772936126100405,1,1,1,1,12909.610352,12977.570313,12889.929688,12943.360352,139480000,0.26143314228512976,1,1.0,0.8730163046715154,3246.689941,3267.75,3237.600098,3263.639893,210156600,0.5220687009853258,1,6706.990234000001,6773.5,6698.870117,6758.390137,151168800,0.7663631704640936,1
42,2012-07-20,28.76,11869100,0.8275862068965464,1,-0.008275862068965467,-1,29.0,0.0,-1,-1,1,-1,228.29,4170000,-1.3001419950301643,-1,0.009373480125569378,1,226.17,-0.358137684042965,-1,1,-1,-1,86.33,99227200,1.4272664992007307,1,0.0008115001159285651,1,-0.20510483135825755,1,1,-1,11.69,24369800,1.016088060965292,1,-0.015164279696714411,-1,11.87,-0.5054759898904695,-1,-1,1,-1,304.27,12975800,-0.33966495185330847,-1,0.029957348859251054,1,295.42,2.647078735359824,1,1,-1,1,31.790001,1568500,0.8730869971936392,1,-0.014874465447784369,-1,32.27,-0.6197706848466155,-1,-1,1,-1,12942.679688,12942.830078,12810.349609,12822.570313,210770000,-0.928010102199788,-1,1.0,0.26143314228512976,3258.590088,3261.780029,3192.689941,3193.889893,219491400,-1.985527275684756,-1,6741.899901999999,6775.740234000001,6620.720215,6630.02002,180455200,-1.6594711227737133,-1
43,2012-07-23,28.75,12390700,-2.2403982930298683,-1,-0.0003477051460362146,-1,28.76,-2.2253129346314346,-1,-1,-1,-1,226.01,5515100,-0.5740477038091812,-1,-0.009987296859257921,-1,228.29,-1.5638004292785463,-1,-1,-1,-1,86.26,121642186,-1.5899187374867607,-1,0.004775771694816688,1,-1.6448511525541547,1,-1,-1,11.42,30965200,0.9540329575021634,1,-0.02309666381522668,-1,11.69,-1.3686911890504718,-1,-1,1,-1,306.61,7150000,-2.50401176785237,-1,0.007690538009005321,1,304.27,-1.6925756729220685,-1,1,-1,-1,30.66,1386800,1.2560354671831053,1,-0.03554579944807179,-1,31.790001,-2.3277822482610193,-1,-1,1,-1,12820.450195,12820.450195,12583.410156,12721.459961,137760000,-0.772127596881156,-1,-1.0,-0.928010102199788,3159.679932,3162.97998,3087.360107,3101.530029,204753200,-1.840373210307809,-1,6561.870117,6572.109863000001,6371.149902,6419.330078,217161600,-2.172247186525658,-1
44,2012-07-24,28.45,11539800,1.2838306731436537,1,-0.01043478260869568,-1,28.75,0.2434782608695662,1,-1,1,1,223.04,5008700,1.4274981217130058,1,-0.013141011459669949,-1,226.01,0.11503915755940858,1,-1,1,1,85.85,137351661,1.0602742883485097,1,0.04516678841003152,1,0.5912357987479607,1,1,1,11.48,64700300,0.8635578583765081,1,0.005253940455341555,1,11.42,1.4010507880910694,1,1,1,1,302.65,4033800,1.2077688917904505,1,-0.012915430025113417,-1,306.61,-0.08479827794266034,-1,-1,1,-1,29.84,1500300,2.674494455316374,1,-0.026744944553163785,-1,30.66,0.0,-1,-1,1,-1,12720.929688,12730.089844,12521.839844,12617.320313,131530000,-0.8144795823982703,-1,-1.0,-0.772127596881156,3114.090088,3119.75,3074.679932,3074.679932,152292600,-1.2655432208549489,-1,6420.819824,6456.0,6378.0,6390.410156,127054500,-0.47361036181600596,-1
45,2012-07-25,29.34,17230200,-3.346248679112361,-1,0.03128295254833047,1,28.45,-0.2108963093145825,-1,1,-1,-1,217.05,3646700,2.2297297297297245,1,-0.026856169296986976,-1,223.04,-0.46628407460544835,-1,-1,1,-1,82.14,219211506,-0.08529304252468307,-1,0.00012175818823823015,1,-4.403028538147934,1,-1,-1,8.61,173470500,6.106870229007639,1,-0.2500000000000001,-1,11.48,-20.121951219512198,-1,-1,1,-1,302.86,3659600,0.05280179526102837,1,0.0006938708078640943,1,302.65,0.12225342805220704,1,1,1,1,28.950001,2842200,3.2419752673796833,1,-0.02982570375335114,-1,29.84,0.26809651474531454,1,-1,1,1,12617.769531,12732.769531,12617.620117,12676.049805,127320000,0.46189046215192475,1,-1.0,-0.8144795823982703,3066.919922,3113.060059,3065.469971,3081.73999,152737000,0.48322318081052235,1,6387.839844,6475.330078,6375.149902,6406.52002,115693400,0.29243338055110835,1
46,2012-07-26,26.85,64597400,3.2432432432432377,1,-0.0848670756646216,-1,29.34,-5.419222903885481,-1,-1,1,-1,220.01,6937400,-0.004545454545450411,-1,0.013637410734853583,1,217.05,1.3591338401289972,1,1,-1,1,82.13,101611050,0.8331320936971719,1,-0.01746620409139854,-1,0.8278548819089269,-1,1,1,8.14,79756600,3.8961038961038965,1,-0.05458768873403008,-1,8.61,-1.6260162601625876,-1,-1,1,-1,305.53,3382900,0.26766770034276155,1,0.008815954566466111,1,302.86,1.1523476193620845,1,1,1,1,28.129998999999998,2262300,5.91973578595318,1,-0.02832476586097532,-1,28.950001,3.281516294248136,1,-1,1,1,12680.589844,12931.219727,12680.589844,12887.929688,133620000,1.6350962104346105,1,1.0,0.46189046215192475,3094.909912,3207.1201170000004,3071.800049,3207.1201170000004,271658800,3.6256371975456814,1,6393.200195,6595.580078,6324.529785,6582.959961,192523800,2.9681499125963033,1
47,2012-07-27,23.71,123102300,-2.242345838723586,-1,-0.1169459962756052,-1,26.85,-13.631284916201118,-1,-1,-1,-1,237.32,11313900,-5.358490566037733,-1,0.07867824189809558,1,220.01,2.381709922276264,1,1,-1,1,83.59,100956620,-1.7652787923058226,-1,-0.01658823529411757,-1,0.012175818823822132,-1,-1,1,8.42,38009300,-2.8083028083028134,-1,0.03439803439803435,1,8.14,0.6142506142506011,1,1,-1,1,316.29,7125900,-2.5949592915761133,-1,0.03521749091742232,1,305.53,0.9033482800379825,1,1,-1,1,29.51,1673000,-2.786489125269568,-1,0.04905798254738669,1,28.129998999999998,2.0618557434004954,1,1,0,1,12888.910156,13117.740234,12888.530273,13075.660156,161510000,1.4489200230251027,1,1.0,1.6350962104346105,3224.97998,3280.189941,3193.719971,3280.189941,221471800,1.711947402538605,1,6605.419922,6690.430176,6513.970215,6689.399902,147755500,1.2713798818496989,1
48,2012-07-30,23.15,29285900,3.5416666666666727,1,-0.023618726275833057,-1,23.71,1.2231126107127759,1,-1,1,1,236.09,3736400,0.383966244725737,1,-0.00518287544244056,-1,237.32,-0.13483903590089044,-1,-1,1,-1,85.0,94626868,-0.6870409855484462,-1,-0.025787965616045794,-1,0.992941739442515,-1,-1,1,8.25,29932700,2.0190023752969113,1,-0.020190023752969077,-1,8.42,0.0,-1,-1,1,-1,314.97,4389700,0.590203257164483,1,-0.004173385184482625,-1,316.29,0.17389104935342709,1,-1,1,1,27.35,2065200,7.3195526940020335,1,-0.0731955269400203,-1,29.51,0.0,-1,-1,1,-1,13075.349609,13128.639648,13042.849609,13073.009766,91730000,-0.01789507026558593,-1,1.0,1.4489200230251027,3299.310059,3330.689941,3288.75,3320.709961,176840200,0.648617487211441,1,6729.189941,6796.609863,6703.259765999999,6774.060059,138641400,0.6667982088990158,1
49,2012-07-31,21.71,56179400,7.103123662815576,1,-0.062203023758099274,-1,23.15,0.9503239740820839,1,-1,1,1,233.3,3453600,0.7656316461080319,1,-0.011817527214197932,-1,236.09,-0.4193316108263836,-1,-1,1,-1,87.25,115373055,-1.2415873752610735,-1,0.006459799284807888,1,1.388235294117655,1,-1,1,8.12,17320800,1.0962241169305922,1,-0.01575757575757586,-1,8.25,-0.48484848484847454,-1,-1,1,-1,315.3,3745100,-0.7476993865030778,-1,0.0010477188303648077,1,314.97,-0.6381560148585731,-1,1,-1,-1,27.42,1575100,0.43573346275477065,1,0.00255941499085921,1,27.35,0.6947020109689168,1,1,1,1,13071.719727,13082.660156,13006.480469,13008.679688,125980000,-0.48226278038832626,-1,-1.0,-0.01789507026558593,3318.840088,3334.820068,3291.659912,3291.659912,166607200,-0.8189661230824523,-1,6780.620117,6835.189941,6756.180176000001,6772.259765999999,155517400,-0.12329773465763934,-1
50,2012-08-01,20.88,44604400,2.883720930232563,1,-0.03823122984799643,-1,21.71,-0.9672961768770191,-1,-1,1,-1,232.09,2543800,0.8755445459981135,1,-0.005186455207886853,-1,233.3,0.36005143591940636,1,-1,1,1,86.69,96002719,1.477440618252071,1,-0.0016123459633766712,-1,0.848137535816613,-1,1,1,7.79,33832400,4.999999999999991,1,-0.04064039408866982,-1,8.12,0.9852216748768483,1,-1,1,1,315.16,3702900,0.7245007245007102,1,-0.0004440215667618208,-1,315.3,0.6850618458610745,1,-1,1,1,26.25,1592300,6.216505894962481,1,-0.04266958424507661,-1,27.42,2.078774617067822,1,-1,1,1,13007.469727,13074.830078,12951.160156,12976.129883,132780000,-0.24093728186771807,-1,-1.0,-0.48226278038832626,3298.699951,3328.5,3296.6201170000004,3321.560059,133694800,0.6930035571458938,1,6775.990234000001,6800.100098000001,6735.890137,6754.459961,112333600,-0.31774356598048803,-1
