,date,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target
2037,2018-05-01,313.3,6036600,-0.9472870215233914,-1,0.002688344108045859,1,312.46,-0.6720860270114466,-1,1,-1,-1
2038,2018-05-02,313.36,5697100,-0.5486924434461854,-1,0.00019150973507819913,1,313.3,-0.5266517714650604,-1,1,-1,-1
2039,2018-05-03,311.69,6135800,0.287917079880987,1,-0.005329333673729897,-1,313.36,-0.24572376818995362,-1,-1,1,-1
2040,2018-05-04,320.09,8209500,-3.6863075378186636,-1,0.026949854021623976,1,311.69,-0.9560781545766686,-1,1,-1,-1
2041,2018-05-07,326.26,7117800,-1.3261281406254795,-1,0.01927582867318578,1,320.09,0.5935830547658578,1,1,-1,1
2042,2018-05-08,326.89,4735700,-0.30377416385394573,-1,0.0019309752957763493,1,326.26,-0.11034144547293986,-1,1,-1,-1
2043,2018-05-09,330.3,5633400,-0.4592597098451871,-1,0.01043164367218341,1,326.89,0.5812352779222473,1,1,-1,1
2044,2018-05-10,329.6,5302300,0.5731523378582133,1,-0.0021192854980320863,-1,330.3,0.3633060853769266,1,-1,1,1
2045,2018-05-11,326.46,4589700,0.9676930077354764,1,-0.009526699029126395,-1,329.6,0.015169902912607561,1,-1,1,1
2046,2018-05-14,328.53,4089800,-0.39113827349120633,-1,0.006340746186362711,1,326.46,0.24198983030080884,1,1,-1,1
2047,2018-05-15,326.13,4746100,-0.0582929373504319,-1,-0.007305268925212216,-1,328.53,-0.7883602715124874,-1,-1,-1,-1
2048,2018-05-16,328.19,3671700,-0.5853867843570018,-1,0.00631649955539193,1,326.13,0.04599392880139124,1,1,-1,1
2049,2018-05-17,325.22,4935700,0.7052789057490751,1,-0.009049635881653861,-1,328.19,-0.20110301959231697,-1,-1,1,-1
2050,2018-05-18,324.18,3577700,0.2216066481994369,1,-0.003197835311481545,-1,325.22,-0.09839493266098334,-1,-1,1,-1
2051,2018-05-21,331.82,6657300,-1.4398826082968967,-1,0.02356715405021892,1,324.18,0.9038188660620663,1,1,-1,1
2052,2018-05-22,331.62,5964400,0.7274360125729702,1,-0.0006027364233620602,-1,331.82,0.6720511120487066,1,-1,1,1
2053,2018-05-23,344.72,10049100,-4.76537806953562,-1,0.039503045654665,1,331.62,-0.7779989144201146,-1,1,-1,-1
2054,2018-05-24,349.29,14758600,-1.437532671197086,-1,0.013257136226502597,1,344.72,-0.11023439313067192,-1,1,-1,-1
2055,2018-05-25,351.29,7817400,-0.3972563589597152,-1,0.00572590111368787,1,349.29,0.1746399839674645,1,1,-1,1
2056,2018-05-29,349.73,9717900,0.503556187766709,1,-0.004440775427709265,-1,351.29,0.05977966921915783,1,-1,1,1
2057,2018-05-30,353.54,5685500,-0.33203734710673893,-1,0.010894118319846768,1,349.73,0.7548680410602425,1,1,-1,1
2058,2018-05-31,351.6,6921700,0.6218202374222692,1,-0.0054873564518865825,-1,353.54,0.07354189059229249,1,-1,1,1
2059,2018-06-01,359.93,7112300,-1.7096190799140982,-1,0.023691695108077226,1,351.6,0.6484641638225178,1,1,-1,1
2060,2018-06-04,361.81,7682000,0.2398808867321067,1,0.005223237851804452,1,359.93,0.7640374517267247,1,1,1,1
2061,2018-06-05,365.8,8358000,-0.6825938566552952,-1,0.011027887565296712,1,361.81,0.41734612089217843,1,1,-1,1
2062,2018-06-06,367.45,7712300,0.08972755451628259,1,0.004510661563695839,1,365.8,0.5412793876435105,1,1,1,1
2063,2018-06-07,361.4,8278000,1.9373745048027469,1,-0.01646482514627845,-1,367.45,0.2966389985032064,1,-1,1,1
2064,2018-06-08,360.57,5225700,-0.7009998324303164,-1,-0.0022966242390702885,-1,361.4,-0.9241837299391188,-1,-1,-1,-1
2065,2018-06-11,361.45,4432400,0.11882391953133825,1,0.002440580192472952,1,360.57,0.36331364228859925,1,1,1,1
2066,2018-06-12,363.83,4291000,-0.06325632563255262,-1,0.006584589846451827,1,361.45,0.594826393692083,1,1,-1,1
2067,2018-06-13,379.93,18222800,-3.3738742415585214,-1,0.04425143611027127,1,363.83,1.016958469614927,1,1,-1,1
2068,2018-06-14,392.87,14598300,-2.238009732740007,-1,0.0340589055878715,1,379.93,1.1423156897323126,1,1,-1,1
2069,2018-06-15,391.98,13588100,-0.3250492692790148,-1,-0.002265380405732098,-1,392.87,-0.5498001883574782,-1,-1,-1,-1
2070,2018-06-18,390.4,6824800,-0.6912204683792298,-1,-0.004030817898872496,-1,391.98,-1.0867901423541995,-1,-1,-1,-1
2071,2018-06-19,404.98,16697100,-3.9743260590500684,-1,0.03734631147541001,1,390.4,-0.2305327868852401,-1,1,-1,-1
2072,2018-06-20,416.76,16494600,-0.38781163434903376,-1,0.029087856190429084,1,404.98,2.5112351227220993,1,1,-1,1
2073,2018-06-21,415.44,18389900,1.409653994019649,1,-0.0031672905269219953,-1,416.76,1.1085516844226904,1,-1,1,1
2074,2018-06-22,411.09,10428600,2.1167674651173964,1,-0.01047082611207395,-1,415.44,1.0928172539957683,1,-1,1,1
2075,2018-06-25,384.48,22490900,4.993945983345272,1,-0.06473035101802516,-1,411.09,-1.5568367024252543,-1,-1,1,-1
2076,2018-06-26,399.39,15191200,-1.5536004882017938,-1,0.03877965043695375,1,384.48,2.2888056595921644,1,1,-1,1
2077,2018-06-27,390.39,16541400,4.212876631661599,1,-0.022534364906482418,-1,399.39,2.0456195698440163,1,-1,1,1
2078,2018-06-28,395.42,12219900,-0.10632911392405467,-1,0.01288455134608979,1,390.39,1.180870411639646,1,1,-1,1
2079,2018-06-29,391.43,9252500,1.9439364713544904,1,-0.010090536644580483,-1,395.42,0.9534166203024586,1,-1,1,1
2080,2018-07-02,398.18,8142500,-3.302633285769884,-1,0.017244462611450295,1,391.43,-1.5277316506144185,-1,1,-1,-1
2081,2018-07-03,390.52,5280300,2.2453628376179697,1,-0.019237530764980693,-1,398.18,0.3289969360590693,1,-1,1,1
2082,2018-07-05,398.39,8448900,-1.1655662772981146,-1,0.020152617023455832,1,390.52,0.8399057666700885,1,1,-1,1
2083,2018-07-06,408.25,8629600,-2.7173229337023557,-1,0.024749617209267383,1,398.39,-0.23594969753256806,-1,1,-1,-1
2084,2018-07-09,418.97,11127500,-0.7260488039427909,-1,0.02625842008573187,1,408.25,1.8860992039191644,1,1,-1,1
2085,2018-07-10,415.63,9382900,0.38586904419519064,1,-0.00797193116452255,-1,418.97,-0.41291739265341626,-1,-1,1,-1
2086,2018-07-11,418.65,9713900,-1.7771186852725247,-1,0.007266078002069021,1,415.63,-1.032168034068768,-1,1,-1,-1
2087,2018-07-12,413.5,12743300,0.3998458425667273,1,-0.012301445121222887,-1,418.65,-0.8336319120984003,-1,-1,1,-1
2088,2018-07-13,395.8,15719000,3.272318482856371,1,-0.04280532043530827,-1,413.5,-1.0423216444981869,-1,-1,1,-1
2089,2018-07-16,400.48,22960000,-0.3759586946714121,-1,0.011824153612935762,1,395.8,0.8034360788276924,1,1,-1,1
2090,2018-07-17,379.48,58410400,-9.375990776768996,-1,-0.0524370755093887,-1,400.48,-13.366460247702763,-1,-1,-1,-1
2091,2018-07-18,375.13,21746300,1.602664987934113,1,-0.01146305470644049,-1,379.48,0.46379255823758586,1,-1,1,1
2092,2018-07-19,364.23,16878700,1.8406726674931235,1,-0.029056593714179013,-1,375.13,-1.0849572148321895,-1,-1,1,-1
2093,2018-07-20,361.05,15096700,1.060506412364355,1,-0.008730747055431975,-1,364.23,0.18944073799522218,1,-1,1,1
2094,2018-07-23,362.66,11505200,-0.9773075316720167,-1,0.004459216175044967,1,361.05,-0.5262429026450725,-1,1,-1,-1
2095,2018-07-24,357.32,12851500,2.6216820188586705,1,-0.014724535377488635,-1,362.66,1.1801687531020715,1,-1,1,1
2096,2018-07-25,362.87,8467800,-1.4822272562015861,-1,0.015532295981193434,1,357.32,0.06996529721258256,1,1,-1,1
2097,2018-07-26,363.09,6993700,-1.367989056087545,-1,0.0006062777303166289,1,362.87,-1.2897180808554045,-1,1,-1,-1
2098,2018-07-27,355.21,8949500,3.172958975057937,1,-0.021702608168773563,-1,363.09,1.0355559227739812,1,-1,1,1
2099,2018-07-30,334.96,18260700,4.8219816440769545,1,-0.05700853016525431,-1,355.21,-0.9233974268742358,-1,-1,1,-1
2100,2018-07-31,337.45,14085400,-1.7918011523030974,-1,0.007433723429663308,1,334.96,-1.0299737282063497,-1,1,-1,-1
2101,2018-08-01,338.38,7790500,-0.7473129484621999,-1,0.0027559638464957903,1,337.45,-0.46821751370572945,-1,1,-1,-1
2102,2018-08-02,344.5,7131300,-2.155798713044504,-1,0.0180861753058692,1,338.38,-0.3398546013357696,-1,1,-1,-1
2103,2018-08-03,343.09,8848400,1.340043134435665,1,-0.004092888243831694,-1,344.5,0.9433962264150944,1,-1,1,1
2104,2018-08-06,350.92,8198100,-2.3478286230933043,-1,0.022822000058293934,1,343.09,-0.06412311638344763,-1,1,-1,-1
2105,2018-08-07,351.83,7970900,0.3963423265294664,1,0.002593183631596885,1,350.92,0.6582696910976866,1,1,1,1
2106,2018-08-08,347.61,5394700,1.3060390108174005,1,-0.011994429127703654,-1,351.83,0.10800670778500852,1,-1,1,1
2107,2018-08-09,349.36,4820300,-0.4023450971376119,-1,0.005034377607088469,1,347.61,0.10068755214175827,1,1,-1,1
2108,2018-08-10,345.87,4328400,0.2997895707820531,1,-0.009989695443096025,-1,349.36,-0.7012823448591677,-1,-1,1,-1
2109,2018-08-13,341.31,6888900,-0.41778222366060075,-1,-0.013184144331685355,-1,345.87,-1.7289733136727725,-1,-1,-1,-1
2110,2018-08-14,337.49,5805200,1.3446753778245393,1,-0.011192171339837631,-1,341.31,0.2285312472532222,1,-1,1,1
2111,2018-08-15,326.4,11784500,2.284225967727448,1,-0.03286023289578954,-1,337.49,-1.025215561942587,-1,-1,1,-1
2112,2018-08-16,322.44,6689700,2.2612913003940527,1,-0.012132352941176427,-1,326.4,1.0723039215686274,1,-1,1,1
2113,2018-08-17,316.78,10407900,0.6990376477226476,1,-0.017553653392879398,-1,322.44,-1.0637638010172457,-1,-1,1,-1
2114,2018-08-20,327.73,13591100,-4.160310195779314,-1,0.034566576172738284,1,316.78,-0.6755476987183492,-1,1,-1,-1
2115,2018-08-21,338.02,14783200,-2.1208459214501456,-1,0.03139779696701539,1,327.73,0.9977725566777473,1,1,-1,1
2116,2018-08-22,344.44,8930700,-1.7578067298886197,-1,0.018992958996509213,1,338.02,0.139045026921492,1,1,-1,1
2117,2018-08-23,339.17,11336400,2.5681537445060463,1,-0.01530019742190214,-1,344.44,1.065497619324125,1,-1,1,1
2118,2018-08-24,358.82,14729100,-3.7052023121387263,-1,0.05793554854497729,1,339.17,2.0137394227083716,1,1,-1,1
2119,2018-08-27,364.58,17427300,0.699986381587905,1,0.01605261691098603,1,358.82,2.321498244245021,1,1,1,1
2120,2018-08-28,368.49,9222600,-0.3431092231026852,-1,0.010724669482692573,1,364.58,0.7268637884689325,1,1,-1,1
2121,2018-08-29,368.04,8118700,-0.2287581699346492,-1,-0.0012212000325653172,-1,368.49,-0.3500773426687347,-1,-1,-1,-1
2122,2018-08-30,370.98,10981000,-1.6383561643835667,-1,0.007988262145419034,1,368.04,-0.825997174220199,-1,1,-1,-1
2123,2018-08-31,367.68,7943400,0.8039712944477467,1,-0.008895358240336382,-1,370.98,-0.08625801930022997,-1,-1,1,-1
2124,2018-09-04,363.6,7605200,0.7831473244740372,1,-0.011096605744125299,-1,367.68,-0.3290905134899857,-1,-1,1,-1
2125,2018-09-05,341.18,13092800,5.227777777777776,1,-0.061661166116611654,-1,363.6,-0.9900990099009963,-1,-1,1,-1
2126,2018-09-06,346.46,13050200,0.28206309002993846,1,0.015475701975496747,1,341.18,1.8348086054282169,1,1,1,1
2127,2018-09-07,348.68,9105800,-1.8936294564582168,-1,0.006407666108641852,1,346.46,-1.2295791721988083,-1,1,-1,-1
2128,2018-09-10,348.41,5752200,1.0957504187129068,1,-0.0007743489732705555,-1,348.68,1.0295973385338921,1,-1,1,1
2129,2018-09-11,355.93,6198100,-3.266892970087327,-1,0.021583766252403658,1,348.41,-1.0734479492551903,-1,1,-1,-1
2130,2018-09-12,369.95,10480800,-3.027180572574358,-1,0.03938976765094249,1,355.93,0.8850054786053373,1,1,-1,1
2131,2018-09-13,368.15,8366100,1.0109972842892225,1,-0.00486552236788762,-1,369.95,0.5298013245033212,1,-1,1,1
2132,2018-09-14,364.56,4756400,1.0826210826210851,1,-0.009751460002716206,-1,368.15,0.10865136493278123,1,-1,1,1
2133,2018-09-17,350.35,7071900,3.8081379386085343,1,-0.03897849462365588,-1,364.56,-0.09326311169628457,-1,-1,1,-1
2134,2018-09-18,367.65,10414000,-3.952837390788012,-1,0.04937919223633491,1,350.35,0.94762380476666,1,1,-1,1
2135,2018-09-19,366.96,11876800,1.869233854793424,1,-0.0018767849857200813,-1,367.65,1.7135862913096729,1,-1,1,1
2136,2018-09-20,365.36,6768100,1.3233943715227077,1,-0.004360148245040274,-1,366.96,0.8992805755395714,1,-1,1,1
2137,2018-09-21,361.19,11930600,1.4730352710112053,1,-0.011413400481716685,-1,365.36,0.33665425881321476,1,-1,1,1
2138,2018-09-24,369.61,9322500,-2.9554317548746556,-1,0.023311830338603068,1,361.19,-0.6063290788781521,-1,1,-1,-1
2139,2018-09-25,369.43,6799800,0.21608189503822253,1,-0.00048699981061117725,-1,369.61,0.1677443792105204,1,-1,1,1
2140,2018-09-26,377.88,13799700,-1.14831767445596,-1,0.022873074736756704,1,369.43,1.1260590639633943,1,1,-1,1
2141,2018-09-27,380.71,7326200,-0.22112828072761076,-1,0.007489149994707178,1,377.88,0.5266222081083966,1,1,-1,1
2142,2018-09-28,374.13,7114900,1.3474317055162994,1,-0.01728349662472739,-1,380.71,-0.386120669275819,-1,-1,1,-1
2143,2018-10-01,381.43,8376600,-1.4846348277238217,-1,0.01951193435436882,1,374.13,0.45973324780157365,1,1,-1,1
2144,2018-10-02,377.14,8638700,1.8835527342733775,1,-0.011247148887082892,-1,381.43,0.7734053430511466,1,-1,1,1
2145,2018-10-03,377.05,5798600,0.3909861833936442,1,-0.00023863817150127087,-1,377.14,0.36856339820755857,1,-1,1,1
2146,2018-10-04,363.65,9074400,3.2536979887198094,1,-0.03553905317597139,-1,377.05,-0.31030367325288843,-1,-1,1,-1
2147,2018-10-05,351.35,13523000,2.3403841343080187,1,-0.03382373161006447,-1,363.65,-1.0669599890004111,-1,-1,1,-1
2148,2018-10-08,349.1,12375500,-1.135639376557163,-1,-0.006403870784118415,-1,351.35,-1.756083677244917,-1,-1,-1,-1
2149,2018-10-09,355.71,8755000,-2.0747245179063247,-1,0.018934402749928303,1,349.1,-0.17759954167860342,-1,1,-1,-1
2150,2018-10-10,325.89,17183100,7.815682281059062,1,-0.08383233532934131,-1,355.71,-0.6156700683140756,-1,-1,1,-1
2151,2018-10-11,321.1,16082100,1.181756631993591,1,-0.014698211052809107,-1,325.89,-0.2915094050139583,-1,-1,1,-1
2152,2018-10-12,339.56,14870800,0.002944900904081899,1,0.057489878542509976,1,321.1,5.752102148863273,1,1,1,1
2153,2018-10-15,333.13,11215000,1.3328199508337528,1,-0.018936270467664107,-1,339.56,-0.5683826127930283,-1,-1,1,-1
2154,2018-10-16,346.4,20156400,-2.7161665282884497,-1,0.03983429892234258,1,333.13,1.2337525890793426,1,1,-1,1
2155,2018-10-17,364.7,32610900,3.6026749134353593,1,0.0528290993071594,1,346.4,9.21766743648961,1,1,1,1
2156,2018-10-18,346.71,18461000,3.8705742091108317,1,-0.049328214971209206,-1,364.7,-1.1050178228681033,-1,-1,1,-1
2157,2018-10-19,332.67,16717200,5.222222222222218,1,-0.040494938132733305,-1,346.71,1.2373453318335268,1,-1,1,1
2158,2018-10-22,329.54,17097200,1.0687481236865812,1,-0.009408723359485394,-1,332.67,0.12925722187152638,1,-1,1,1
2159,2018-10-23,333.16,14907300,-4.767295597484285,-1,0.01098500940705227,1,329.54,-3.501851065121084,-1,1,-1,-1
2160,2018-10-24,301.83,19039300,9.163958107620077,1,-0.09403890022811878,-1,333.16,-0.26413735142275546,-1,-1,1,-1
2161,2018-10-25,312.87,13346900,-1.8722323521750455,-1,0.03657688102574297,1,301.83,1.7526422158168575,1,1,-1,1
2162,2018-10-26,299.83,19616000,0.22628198728827886,1,-0.04167865247546909,-1,312.87,-3.9505225812637876,-1,-1,1,-1
2163,2018-10-29,284.84,21698800,6.689379545305646,1,-0.049994997165060284,-1,299.83,1.8110262482073198,1,-1,1,1
2164,2018-10-30,285.81,23685700,-3.715934245382302,-1,0.0034054205869962217,1,284.84,-3.254458643448948,-1,1,-1,-1
2165,2018-10-31,301.78,20360300,-1.3466769654431243,-1,0.05587628144571566,1,285.81,4.184598159616521,1,1,-1,1
2166,2018-11-01,317.38,15121500,-4.199087297678854,-1,0.05169328650009941,1,301.78,0.9311418914440992,1,1,-1,1
2167,2018-11-02,309.1,13404600,2.798742138364773,1,-0.026088600415905105,-1,317.38,0.19534942340412265,1,-1,1,1
2168,2018-11-05,315.44,10283000,-1.3950498232079636,-1,0.02051116143642817,1,309.1,0.6470397929472662,1,1,-1,1
2169,2018-11-06,310.84,9710400,1.2453933155420054,1,-0.014582804970834418,-1,315.44,-0.21557189956885836,-1,-1,1,-1
2170,2018-11-07,327.5,13328300,-4.6660274848194385,-1,0.05359670570068209,1,310.84,0.6627203706086741,1,1,-1,1
2171,2018-11-08,317.92,11023900,3.0731707317073123,1,-0.02925190839694647,-1,327.5,0.15267175572519084,1,-1,1,1
2172,2018-11-09,303.47,13480800,2.443179991641742,1,-0.045451685958731725,-1,317.92,-2.154630095621547,-1,-1,1,-1
2173,2018-11-12,294.07,10924800,1.976666666666669,1,-0.030975055194912282,-1,303.47,-1.1434408673015544,-1,-1,1,-1
2174,2018-11-13,294.4,12232200,0.2033898305084823,1,0.0011221817934505829,1,294.07,0.3162512326996997,1,1,1,1
2175,2018-11-14,286.73,16853600,4.550599201065233,1,-0.026052989130434634,-1,294.4,2.0380434782608696,1,-1,1,1
2176,2018-11-15,290.06,9967100,-1.593639452208333,-1,0.011613713249398305,1,286.73,-0.4254873923203108,-1,1,-1,-1
2177,2018-11-16,286.21,9099500,0.3238838197395023,1,-0.013273115907053823,-1,290.06,-1.0066882713921312,-1,-1,1,-1
2178,2018-11-19,270.6,12993800,4.647802952887697,1,-0.05454037245379251,-1,286.21,-0.8455330002445614,-1,-1,1,-1
2179,2018-11-20,266.98,16693800,-4.850174763382172,-1,-0.013377679231337813,-1,270.6,-5.9016999260901795,-1,-1,-1,-1
2180,2018-11-21,262.13,11023000,4.4785365498141605,1,-0.018166154768147535,-1,266.98,2.786725597423027,1,-1,1,1
2181,2018-11-23,258.82,5245100,0.4959440236822961,1,-0.012627322320985734,-1,262.13,-0.7706100026704238,-1,-1,1,-1
2182,2018-11-26,261.43,12498600,-0.3377470734983671,-1,0.010084228421296748,1,258.82,0.6684182057028121,1,1,-1,1
2183,2018-11-27,266.63,11149500,-2.8506403332818957,-1,0.019890601690701004,1,261.43,-0.8377003404352972,-1,1,-1,-1
2184,2018-11-28,282.65,14801300,-3.923082579601426,-1,0.060083261448449,1,266.63,2.0065258973108886,1,1,-1,1
2185,2018-11-29,288.75,15431500,-2.2775573816945336,-1,0.021581461171059635,1,282.65,-0.11675216699097261,-1,1,-1,-1
2186,2018-11-30,286.13,11860100,0.6493055555555571,1,-0.009073593073593123,-1,288.75,-0.2597402597402597,-1,-1,1,-1
2187,2018-12-03,290.3,14117400,0.9857089259524493,1,0.014573795128088651,1,286.13,2.467409918568484,1,1,1,1
2188,2018-12-04,275.33,12800600,4.442439176760494,1,-0.05156734412676556,-1,290.3,-0.7475025835342803,-1,-1,1,-1
2189,2018-12-06,282.88,13074300,-5.422427607796375,-1,0.02742163948716092,1,275.33,-2.542403661061272,-1,1,-1,-1
2190,2018-12-07,265.14,12466700,6.138487680543766,1,-0.06271210407239824,-1,282.88,-0.14140271493211867,-1,-1,1,-1
2191,2018-12-10,269.7,9605600,-2.085620197585068,-1,0.01719846119031465,1,265.14,-0.35830127479821555,-1,1,-1,-1
2192,2018-12-11,265.32,9843200,3.1961471103327463,1,-0.016240266963292505,-1,269.7,1.6240266963292531,1,-1,1,1
2193,2018-12-12,274.88,11456700,-2.697451991332276,-1,0.03603196140509568,1,265.32,0.8819538670285059,1,1,-1,1
2194,2018-12-13,276.02,8379300,0.5834894107477326,1,0.00414726426076828,1,274.88,1.0040745052386464,1,1,1,1
2195,2018-12-14,266.84,9915300,1.8284831315992889,1,-0.03325845953191797,-1,276.02,-1.5252517933483007,-1,-1,1,-1
2196,2018-12-17,262.8,9634700,1.3920678398559077,1,-0.015140158896717049,-1,266.84,-0.12366961475040628,-1,-1,1,-1
2197,2018-12-18,270.94,10350100,-2.901633118116212,-1,0.030974124809741266,1,262.8,0.1902587519025875,1,1,-1,1
2198,2018-12-19,266.77,13788400,1.181656541709882,1,-0.015390861445338522,-1,270.94,-0.36170369823577847,-1,-1,1,-1
2199,2018-12-20,260.58,16792900,1.5341596130592514,1,-0.023203508640401882,-1,266.77,-0.7984406042658453,-1,-1,1,-1
2200,2018-12-21,246.39,21397600,6.610317249744154,1,-0.054455445544554504,-1,260.58,1.247217745030317,1,-1,1,1
2201,2018-12-24,233.88,9547600,3.355371900826448,1,-0.05077316449531233,-1,246.39,-1.7817281545517216,-1,-1,1,-1
2202,2018-12-26,253.67,14402700,-8.443057455540357,-1,0.0846160424149136,1,233.88,0.017102787754400564,1,1,-1,1
2203,2018-12-27,255.57,12235200,-2.183039462636432,-1,0.007490046122915706,1,253.67,-1.4033981156620703,-1,1,-1,-1
2204,2018-12-28,256.08,10992800,0.7210979297511102,1,0.001995539382556588,1,255.57,0.9273388895410277,1,1,1,1
2205,2018-12-31,267.66,13508900,-2.882841328413284,-1,0.04522024367385202,1,256.08,1.5932521087160423,1,1,-1,1
2206,2019-01-02,267.66,11679500,-3.232027152113566,-1,0.0,-1,267.66,-3.1308376298289065,-1,-1,-1,-1
2207,2019-01-03,271.2,14969600,-0.3700962250185048,-1,0.013225734140327239,1,267.66,0.9489651049839211,1,1,-1,1
2208,2019-01-04,297.57,19330100,-5.566198382290335,-1,0.09723451327433641,1,271.2,3.938053097345135,1,1,-1,1
2209,2019-01-07,315.34,18620100,-4.382654750082738,-1,0.05971704136841738,1,297.57,1.5223308801290552,1,1,-1,1
2210,2019-01-08,320.27,15359200,-0.09063066441651467,-1,0.015633918944631287,1,315.34,1.471427665377067,1,1,-1,1
2211,2019-01-09,319.96,13343200,-0.7081930062006233,-1,-0.0009679333062728723,-1,320.27,-0.7993255690511138,-1,-1,-1,-1
2212,2019-01-10,324.66,13472500,-3.2075531678163944,-1,0.014689336167021061,1,319.96,-1.6845855731966453,-1,1,-1,-1
2213,2019-01-11,337.59,19500400,-2.0032632342277,-1,0.03982627980040632,1,324.66,1.9404915912030907,1,1,-1,1
2214,2019-01-14,332.94,10499600,0.3889420775490699,1,-0.01377410468319551,-1,337.59,-0.9923279718001025,-1,-1,1,-1
2215,2019-01-15,354.64,21181200,-1.4416475972539942,-1,0.06517690875232773,1,332.94,5.003904607436783,1,1,-1,1
2216,2019-01-16,351.39,15385500,0.7372881355932241,1,-0.009164222873900285,-1,354.64,-0.18046469659372502,-1,-1,1,-1
2217,2019-01-17,353.19,18871200,-1.0557939914163084,-1,0.005122513446597754,1,351.39,-0.5378639118927648,-1,1,-1,-1
2218,2019-01-18,339.1,26621000,3.6565616387760334,1,-0.03989354171975412,-1,353.19,-0.3454231433505961,-1,-1,1,-1
2219,2019-01-22,325.16,17941400,2.9054316342679574,1,-0.04110881745797701,-1,339.1,-1.241521675022128,-1,-1,1,-1
2220,2019-01-23,321.99,13480100,1.907083015993904,1,-0.009749046623200974,-1,325.16,0.9503013900848736,1,-1,1,1
2221,2019-01-24,326.67,11131600,-1.8933250155957557,-1,0.0145346128761763,1,321.99,-0.4316904251684793,-1,1,-1,-1
2222,2019-01-25,338.05,11152900,-2.8382818203942515,-1,0.034836379220620106,1,326.67,0.6275446168916679,1,1,-1,1
2223,2019-01-28,335.66,8652100,-0.28682402151181247,-1,-0.007069960065079095,-1,338.05,-0.9909776660257426,-1,-1,-1,-1
2224,2019-01-29,328.9,7655200,2.075207669634093,1,-0.020139426800929616,-1,335.66,0.06256330810939031,1,-1,1,1
2225,2019-01-30,340.66,9234500,-2.3771600300525995,-1,0.035755548799027315,1,328.9,1.1705685618729167,1,1,-1,1
2226,2019-01-31,339.5,8535500,0.05299105040037883,1,-0.0034051546997007076,-1,340.66,-0.28767686256091646,-1,-1,1,-1
2227,2019-02-01,339.85,9827800,-0.791861913518007,-1,0.0010309278350515427,1,339.5,-0.6833578792341659,-1,1,-1,-1
2228,2019-02-04,351.34,9051400,-2.5510799766491394,-1,0.03380903339708685,1,339.85,0.809180520818008,1,1,-1,1
2229,2019-02-05,355.81,9046600,-0.7389580973952474,-1,0.012722718733990002,1,351.34,0.5294017191324681,1,1,-1,1
2230,2019-02-06,352.19,6717700,1.3473389355742302,1,-0.010173969253253201,-1,355.81,0.3344481605351164,1,-1,1,1
2231,2019-02-07,344.71,7864500,0.9169301523426265,1,-0.021238536017490595,-1,352.19,-1.2180925068854938,-1,-1,1,-1
2232,2019-02-08,347.57,7561400,-2.8313609467455603,-1,0.008296829218763735,1,344.71,-1.946563778248377,-1,1,-1,-1
2233,2019-02-11,345.73,5454900,1.2199999999999949,1,-0.005293897632131617,-1,347.57,0.6991397416347805,1,-1,1,1
2234,2019-02-12,359.97,10429400,-3.4129104541928967,-1,0.041188210453243945,1,345.73,0.6826136002082425,1,1,-1,1
2235,2019-02-13,351.77,10559100,1.5477190036384072,1,-0.02277967608411824,-1,359.97,-0.7417284773731189,-1,-1,1,-1
2236,2019-02-14,359.07,9295300,-2.081023454157781,-1,0.02075219603718348,1,351.77,-0.00568553316086699,-1,1,-1,-1
2237,2019-02-15,356.87,9230000,0.4463413953747936,1,-0.006126939036956602,-1,359.07,-0.16709833737153365,-1,-1,1,-1
2238,2019-02-19,361.92,7396600,-1.7200674536256337,-1,0.014150811219771908,1,356.87,-0.2998290694090266,-1,1,-1,-1
2239,2019-02-20,359.91,8110700,1.3539810881184042,1,-0.005553713527851389,-1,361.92,0.8095711759504881,1,-1,1,1
2240,2019-02-21,356.97,6227900,0.8499291725689375,1,-0.008168708843877659,-1,359.91,0.03334166875050643,1,-1,1,1
2241,2019-02-22,363.02,7088200,-0.7437420214242124,-1,0.016948202930218148,1,356.97,0.944056923550984,1,1,-1,1
2242,2019-02-25,363.91,7569300,0.8446636331435019,1,0.0024516555561677755,1,363.02,1.0991129965291195,1,1,1,1
2243,2019-02-26,364.97,4944600,-0.5482395724282355,-1,0.0029128081118958704,1,363.91,-0.25555769283614266,-1,1,-1,-1
2244,2019-02-27,362.87,5629900,0.17331499312241966,1,-0.0057538975806231685,-1,364.97,-0.40277283064362196,-1,-1,1,-1
2245,2019-02-28,358.1,6186800,1.2056170165806837,1,-0.013145203516410797,-1,362.87,-0.1102323146030196,-1,-1,1,-1
2246,2019-03-01,357.32,5526500,1.3636614586208795,1,-0.0021781625244345904,-1,358.1,1.1616866796983993,1,-1,1,1
2247,2019-03-04,351.04,7487000,2.4129878794618054,1,-0.017575282659800684,-1,357.32,0.6716668532408021,1,-1,1,1
2248,2019-03-05,354.3,5937800,-0.8080578159676869,-1,0.00928669097538748,1,351.04,0.11964448495896736,1,1,-1,1
2249,2019-03-06,359.61,6211900,-1.6996606334841604,-1,0.014987298899237889,1,354.3,-0.19757267852102417,-1,1,-1,-1
